Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 01.160.04.333.00 2021,4385.0,ELKARKIDETZA:KULTUR ETXEA,1100.0,1100.0,0.0,70.99,1029.01,70.99,70.99,70.99,70.99,2021,33300,,1,,01
1 01.160.04.335.00 2021,4386.0,ELKARKIDETZA:EUSKARA ZERBITZUA,2860.0,2860.0,0.0,395.52,2464.48,395.52,395.52,395.52,395.52,2021,33500,,1,,01
1 01.160.04.335.10 2021,4387.0,ELKARKIDETZA:EUSKALTEGIA,6050.0,6050.0,0.0,809.64,5240.36,809.64,809.64,809.64,809.64,2021,33510,,1,,01
1 01.160.04.335.30 2021,4388.0,ELKARKIDETZA:EUSKARA PLANA,770.0,770.0,0.0,103.53,666.47,103.53,103.53,103.53,103.53,2021,33530,,1,,01
1 01.160.04.337.00 2021,6379.0,ELKARKIDETZA.UDALEKUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,33700,,1,,01
1 01.160.04.342.00 2021,4389.0,ELKARKIDETZA:KIROLDEGIA,7920.0,7920.0,0.0,736.49,7183.51,736.49,736.49,736.49,736.49,2021,34200,,1,,01
1 01.160.04.342.01 2021,6380.0,ELKARKIDETZA. IGERILEKUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,34201,,1,,01
1 01.160.04.414.00 2021,4391.0,ELKARKIKETZA:INGURUNEAREN HOBEKUNTZA,550.0,550.0,0.0,70.99,479.01,70.99,70.99,70.99,70.99,2021,41400,,1,,01
1 01.160.04.432.00 2021,4392.0,ELKARKIDETZA:TURISMOA,770.0,770.0,0.0,103.53,666.47,103.53,103.53,103.53,103.53,2021,43200,,1,,01
1 01.160.04.912.00 2021,6381.0,ELKARKIDETZA.GOBERNU ORGANOAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,91200,,1,,01
1 01.160.04.920.00 2021,4394.0,ELKARKIDETZA:ADMINISTRAZIO OROKORRA,7370.0,7370.0,0.0,863.27,6506.73,863.27,863.27,863.27,863.27,2021,92000,,1,,01
1 01.160.04.920.10 2021,4395.0,ELKARKIDETZA:PERTSONALA,2970.0,2970.0,0.0,169.86,2800.14,169.86,169.86,169.86,169.86,2021,92010,,1,,01
1 01.160.04.920.11 2021,4396.0,ELKARKIDETZA:SEGUR.ETA OSASUNA,770.0,770.0,0.0,103.53,666.47,103.53,103.53,103.53,103.53,2021,92011,,1,,01
1 01.160.04.920.20 2021,4397.0,ELKARKIDETZA:INFORMATIKA,1430.0,1430.0,0.0,103.53,1326.47,103.53,103.53,103.53,103.53,2021,92020,,1,,01
1 01.160.04.920.30 2021,4398.0,ELKARKIDETZA:ARTXIBOA,990.0,990.0,0.0,126.78,863.22,126.78,126.78,126.78,126.78,2021,92030,,1,,01
1 01.160.04.924.00 2021,6382.0,ELKARKIDETZA. PARTEHARTZEA,770.0,770.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,2021,92400,,1,,01
1 01.160.04.929.10 2021,4399.0,ELKARKIDETZA:BAKE EPAITEGIA,220.0,220.0,0.0,27.05,192.95,27.05,27.05,27.05,27.05,2021,92910,,1,,01
1 01.160.04.931.00 2021,4400.0,ELKARKIDETZA:ADMINISTRAZIO EKONOMIKOA,2640.0,2640.0,0.0,465.27,2174.73,465.27,465.27,465.27,465.27,2021,93100,,1,,01
1 01.160.04.932.00 2021,4401.0,ELKARKIDETZA:BILKETA,5940.0,5940.0,0.0,169.86,5770.14,169.86,169.86,169.86,169.86,2021,93200,,1,,01
1 01.160.04.933.00 2021,4402.0,ELKARKIDETZA:ONDAREA ETA KONTRATAZIOA,2640.0,2640.0,0.0,338.49,2301.51,338.49,338.49,338.49,338.49,2021,93300,,1,,01
1 02.160.06.920.10 2021,5160.0,ASISTENTZIA MEDIKU-FARMAZEUTIKOA,5500.0,5500.0,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,2021,92010,,1,,02
1 02.161.03.920.10 2021,5161.0,ERRETIRO AURRERATUEN KALTE-ORDAINAK,208000.0,208000.0,0.0,0.0,208000.0,0.0,0.0,0.0,0.0,2021,92010,,1,,02
1 02.162.01.335.30 2021,4413.0,LANGILEAK EUSKALDUNTZEKO POLTSA,7000.0,7000.0,0.0,411.0,6589.0,411.0,0.0,0.0,0.0,2021,33530,,1,,02
1 02.162.01.920.10 2021,4414.0,LANGILEEN PRESTAKUNTZAKO GASTUAK,13000.0,13000.0,0.0,2524.0,10476.0,2524.0,645.0,645.0,645.0,2021,92010,,1,,02
1 02.162.05.920.10 2021,4416.0,BIZITZA ETA ISTRIPU ASEGURUA.PERTSONALA,65000.0,65000.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,2021,92010,,1,,02
1 02.210.01.414.00 2020,6723.0,INGURUNEAREN HOBEKUNTZA.MANTENUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,41400,,2,,02
1 02.210.01.414.00 2021,6383.0,INGURUNEAREN HOBEKUNTZA.MANTENUA,40000.0,40000.0,0.0,24512.38,15487.62,24512.38,9828.5,9828.5,0.0,2021,41400,,2,,02
1 02.211.01.342.00 2020,6662.0,MANTENU OROKORRA.KIROLDEGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,34200,,2,,02
1 02.211.01.342.00 2021,4417.0,MANTENU OROKORRA.KIROLDEGIA,45000.0,45000.0,0.0,4487.19,40512.81,4487.19,1985.33,1985.33,902.28,2021,34200,,2,,02
1 02.211.01.342.01 2021,4418.0,MANTENU OROKORRA.KANPO IGERILEKUAK,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2021,34201,,2,,02
1 02.211.01.342.02 2021,4419.0,MANTENU OROKORRA.ZUBIPE ZELAIA,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2021,34202,,2,,02
1 02.211.01.342.03 2020,6663.0,MANTENU OROKORRA.LANDARE ZELAIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,34203,,2,,02
1 02.211.01.342.03 2021,4420.0,MANTENU OROKORRA.LANDARE ZELAIA,6000.0,6000.0,0.0,1306.8,4693.2,1306.8,0.0,0.0,0.0,2021,34203,,2,,02
1 02.211.01.342.09 2021,4421.0,MANTENU OROKORRA.BESTE.KIROL INSTALAKUNT,2000.0,2000.0,0.0,33.88,1966.12,33.88,33.88,33.88,33.88,2021,34209,,2,,02
1 02.211.02.342.00 2021,5612.0,KIROLDEGIA-IGOGAILUEN MANTENUA,15000.0,15000.0,0.0,3630.0,11370.0,3630.0,3630.0,3630.0,3630.0,2021,34200,,2,,02
1 02.212.01.342.00 2020,6667.0,GIMNASIOKO MAKINA.KONPONKETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,34200,,2,,02
1 02.212.01.342.00 2021,4422.0,GIMNASIOKO MAKINA.KONPONKETA,16500.0,16500.0,0.0,1644.26,14855.74,1644.26,681.47,681.47,0.0,2021,34200,,2,,02
1 02.212.01.414.00 2021,6384.0,MANT.MAKIN:INGURUN.HOBEKUNTZA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,41400,,2,,02
1 02.213.01.132.00 2021,4423.0,MANTENUA IBILGAILUA.UDALTZAINGOA,6000.0,6000.0,0.0,833.44,5166.56,833.44,833.44,833.44,833.44,2021,13200,,2,,02
1 02.213.01.414.00 2021,6385.0,MANT.IBILG:INGURUN.HOBEKUNTZA,1000.0,1000.0,0.0,376.84,623.16,376.84,376.84,376.84,0.0,2021,41400,,2,,02
1 02.213.01.920.00 2021,6386.0,MANT.IBILG:ADMIN.OROKORRA,800.0,800.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,2021,92000,,2,,02
1 02.214.01.920.00 2021,6387.0,MANT.BULEGO EKIPOA,40000.0,40000.0,0.0,4286.9,35713.1,4286.9,4286.9,4286.9,2153.49,2021,92000,,2,,02
1 02.215.01.920.20 2020,6671.0,MANTENUA.EKIPO INFORMATIKOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,92020,,2,,02
1 02.215.01.920.20 2021,4424.0,MANTENUA.EKIPO INFORMATIKOA,55000.0,55000.0,0.0,35927.85,19072.15,35927.85,25607.88,25607.88,19966.86,2021,92020,,2,,02
1 02.220.01.920.00 2021,6388.0,BULEGO-MATER.:ADMIN.OROKORRA,25000.0,25000.0,0.0,952.2,24047.8,952.2,952.2,952.2,236.24,2021,92000,,2,,02
1 02.220.02.332.10 2021,6345.0,FUNTS BIBLIOGRAFIKOAK,32200.0,32200.0,0.0,5422.97,26777.03,5422.97,5422.97,5422.97,3531.08,2021,33210,,2,,02
1 02.221.04.132.00 2021,4427.0,ERREGAIA: UDALTZAINGOA,6000.0,6000.0,0.0,483.77,5516.23,483.77,483.77,483.77,483.77,2021,13200,,2,,02
1 02.221.04.414.00 2021,6389.0,ERREGAIA:INGURUN.HOBEKUNTZA,1250.0,1250.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,2021,41400,,2,,02
1 02.221.05.132.00 2020,6672.0,JANTZIAK-UDALTZAINGOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,13200,,2,,02
1 02.221.05.132.00 2021,5614.0,JANTZIAK-UDALTZAINGOA,8000.0,8000.0,0.0,3436.4,4563.6,3436.4,0.0,0.0,0.0,2021,13200,,2,,02
1 02.221.05.920.10 2021,4428.0,LANGILEENTZAKO ARROPAK,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2021,92010,,2,,02
1 02.221.06.323.30 2021,4429.0,ELIKAGAIAK:HAUR-ESKOLA,40000.0,40000.0,0.0,2055.67,37944.33,2055.67,2055.67,2055.67,2055.67,2021,32330,,2,,02
1 02.221.08.342.00 2021,4430.0,FARMAZI EKOIZKINAK: KIROLDEGIA,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2021,34200,,2,,02
1 02.221.11.136.00 2021,6390.0,TRESNAK.ERREMINTAK.SUHILTZAILEAK,900.0,900.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2021,13600,,2,,02
1 02.221.13.342.00 2021,4431.0,IGERILEKUA.PRODUKT.BEREZIAK,6000.0,6000.0,0.0,6000.0,0.0,6000.0,0.0,0.0,0.0,2021,34200,,2,,02
1 02.221.13.342.01 2021,4432.0,PRODUKT.BEREZ:IGERILEKUAK,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,2021,34201,,2,,02
1 02.221.14.342.00 2021,4433.0,IKASTAROETAKO TXARTELAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,34200,,2,,02
1 02.221.98.334.10 2021,4435.0,AUZO.HAUR TAIEL.MATERIALA,600.0,600.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,2021,33410,,2,,02
1 02.221.99.231.03 2021,4436.0,MATERIALA:GAZTERIA,6000.0,6000.0,0.0,67.85,5932.15,67.85,67.85,67.85,67.85,2021,23103,,2,,02
1 02.221.99.334.10 2021,4437.0,KULTURAKO TAILERRAKO MATERIALAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,33410,,2,,02
1 02.222.01.920.00 2021,4438.0,KOMUNIKAZIO TELEFONIKOAK,36000.0,36000.0,0.0,2056.63,33943.37,2056.63,2056.63,2056.63,2056.63,2021,92000,,2,,02
1 02.222.02.920.00 2021,4439.0,KOMUNIKAZIO POSTA BIDEZKOAK,50000.0,50000.0,0.0,2798.36,47201.64,2798.36,2798.36,2798.36,2427.66,2021,92000,,2,,02
1 02.222.05.920.20 2021,4440.0,KOMUNIKAZIO INFORMATIKOAK,165000.0,165000.0,0.0,0.0,165000.0,0.0,0.0,0.0,0.0,2021,92020,,2,,02
1 02.224.01.933.00 2021,4441.0,ERAIKINEN ASEGURUA,43000.0,43000.0,0.0,44263.27,-1263.27,44263.27,44263.27,44263.27,0.0,2021,93300,,2,,02
1 02.224.02.933.00 2021,4442.0,IBILGAILUEN ASEGURUA,7000.0,7000.0,0.0,8121.03,-1121.03,8121.03,8121.03,8121.03,0.0,2021,93300,,2,,02
1 02.224.99.933.00 2021,4443.0,ERANTZUKIZUN ZIBILEKO ASEGURUA,42000.0,42000.0,0.0,38310.01,3689.99,38310.01,38310.01,38310.01,0.0,2021,93300,,2,,02
1 02.226.03.323.00 2021,4445.0,PUBLIZITATEA:IKASTETXEAK,2000.0,2000.0,0.0,1046.4,953.6,1046.4,1046.4,1046.4,1046.4,2021,32300,,2,,02
1 02.226.03.326.01 2021,4446.0,PUBLIZITATEA:MUSIKA ESKOLA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,32601,,2,,02
1 02.226.03.334.00 2020,6673.0,PUBLIZITATEA: KULTURA ZERBITZUA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,33400,,2,,02
1 02.226.03.334.00 2021,4447.0,PUBLIZITATEA: KULTURA ZERBITZUA,18000.0,18000.0,2044.9,3628.72,12326.38,3628.72,2422.35,2422.35,498.45,2021,33400,,2,,02
1 02.226.03.335.10 2021,4448.0,PUBLIZITATEA:EUSKALTEGIA,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2021,33510,,2,,02
1 02.226.03.342.00 2021,5884.0,PUBLIZITATEA-KIROLDEGIA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,34200,,2,,02
1 02.226.03.920.00 2021,5174.0,KOMUNIKAZIOA-UDALA,10000.0,10000.0,0.0,1089.0,8911.0,1089.0,1089.0,1089.0,0.0,2021,92000,,2,,02
1 02.226.03.920.30 2021,4450.0,ARGITALPENAK:ARTXIBOA,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2021,92030,,2,,02
1 02.226.03.932.00 2021,4451.0,ZERGA IRAGARKIAK.BILKETA,1800.0,1800.0,0.0,1203.95,596.05,1203.95,1203.95,1203.95,1203.95,2021,93200,,2,,02
1 02.226.04.920.00 2021,4452.0,GASTU JURIDIKOAK:ADMIN.OROKORRA,21000.0,21000.0,0.0,3509.96,17490.04,3509.96,3509.96,3509.96,2783.96,2021,92000,,2,,02
1 02.226.06.231.03 2021,4453.0,GAZTERIA PROIEKTUAK,15000.0,15000.0,0.0,96.8,14903.2,96.8,96.8,96.8,0.0,2021,23103,,2,,02
1 02.226.06.323.00 2020,6675.0,KULTUR EKINTZAK:IKASTETXEAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,32300,,2,,02
1 02.226.06.323.00 2021,4454.0,KULTUR EKINTZAK:IKASTETXEAK,8800.0,8800.0,0.0,7351.63,1448.37,7351.63,294.03,294.03,294.03,2021,32300,,2,,02
1 02.226.06.326.01 2021,4455.0,KONTZERTUAK:MUSIKA ESKOLA,16000.0,16000.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,2021,32601,,2,,02
1 02.226.06.334.00 2020,6676.0,KULTUR EKINTZAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,33400,,2,,02
1 02.226.06.334.00 2021,4456.0,KULTUR EKINTZAK,124000.0,124000.0,0.0,29465.4,94534.6,29465.4,2900.9,2900.9,1945.0,2021,33400,,2,,02
1 02.226.06.335.00 2019,6190.0,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,0.0,0.0,0.0,3993.0,-3993.0,3993.0,0.0,0.0,0.0,2019,33500,,2,,02
1 02.226.06.335.00 2020,6677.0,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,0.0,0.0,0.0,10400.0,-10400.0,0.0,0.0,0.0,0.0,2020,33500,,2,,02
1 02.226.06.335.00 2021,4457.0,EKINTZA-KANPAINA:EUSKARA ZERBITZUA,18000.0,18000.0,0.0,1355.2,16644.8,1355.2,0.0,0.0,0.0,2021,33500,,2,,02
1 02.226.06.338.00 2020,6678.0,SANJOANAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,33800,,2,,02
1 02.226.06.338.00 2021,4458.0,SANJOANAK,103000.0,103000.0,0.0,5118.3,97881.7,5118.3,0.0,0.0,0.0,2021,33800,,2,,02
1 02.226.06.341.00 2021,5885.0,KIROLA-BERDINTASUNA,8000.0,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,2021,34100,,2,,02
1 02.226.06.342.00 2021,4459.0,EKINTZAK: KIROL JOLASGARRIAK,11000.0,11000.0,0.0,350.54,10649.46,350.54,350.54,350.54,350.54,2021,34200,,2,,02
1 02.226.06.414.00 2021,6391.0,ZUHAITZ EGUNA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,41400,,2,,02
1 02.226.06.920.30 2021,5615.0,OROIMEN HISTORIKOA.,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,2021,92030,,2,,02
1 02.226.95.231.00 2021,4462.0,HEZKIDETZA PROGR.BERDINTASUNA,60000.0,60000.0,0.0,38181.82,21818.18,38181.82,5454.54,5454.54,0.0,2021,23100,,2,,02
1 02.226.95.231.02 2019,6195.0,HARRERA PLANA.INMIGRAZIOA,0.0,0.0,0.0,3569.5,-3569.5,3569.5,0.0,0.0,0.0,2019,23102,,2,,02
1 02.226.95.231.02 2021,4463.0,HARRERA PLANA.INMIGRAZIOA,16000.0,16000.0,0.0,683.97,15316.03,683.97,683.97,683.97,102.85,2021,23102,,2,,02
1 02.226.95.431.00 2020,6679.0,MERKATARITZA EGITASMOAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,43100,,2,,02
1 02.226.95.431.00 2021,6117.0,MERKATARITZA EGITASMOAK,60000.0,60000.0,0.0,3799.4,56200.6,3799.4,0.0,0.0,0.0,2021,43100,,2,,02
1 02.226.96.231.00 2020,6680.0,TAILERRAK.BERDINTASUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,23100,,2,,02
1 02.226.96.231.00 2021,4465.0,TAILERRAK.BERDINTASUNA,17000.0,17000.0,0.0,13613.96,3386.04,13613.96,184.33,184.33,142.78,2021,23100,,2,,02
1 02.226.96.231.02 2019,6198.0,BESTE PROGR.INMIGRAZIOA,0.0,0.0,0.0,4017.2,-4017.2,4017.2,0.0,0.0,0.0,2019,23102,,2,,02
1 02.226.96.231.02 2020,6681.0,BESTE PROGR.INMIGRAZIOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,23102,,2,,02
1 02.226.96.231.02 2021,4466.0,BESTE PROGR.INMIGRAZIOA,16000.0,16000.0,0.0,10373.61,5626.39,10373.61,205.7,205.7,0.0,2021,23102,,2,,02
1 02.226.96.241.00 2020,6623.0,E-HERNANI PLANA,0.0,0.0,0.0,20204.2,-20204.2,19713.32,0.0,0.0,0.0,2020,24100,,2,,02
1 02.226.96.431.00 2020,6624.0,LOTEAK-COVID19,0.0,0.0,0.0,400.01,-400.01,400.01,0.0,0.0,0.0,2020,43100,,2,,02
1 02.226.96.924.00 2021,4464.0,ESKOLAKO AGENDA 2030,11000.0,11000.0,0.0,7500.0,3500.0,7500.0,1250.0,1250.0,1250.0,2021,92400,,2,,02
1 02.226.97.231.00 2019,6200.0,BESTE EKIMENAK.BERDINTASUNA,0.0,0.0,0.0,2420.0,-2420.0,2420.0,0.0,0.0,0.0,2019,23100,,2,,02
1 02.226.97.231.00 2020,6682.0,BESTE EKIMENAK.BERDINTASUNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,23100,,2,,02
1 02.226.97.231.00 2021,4468.0,BESTE EKIMENAK.BERDINTASUNA,56000.0,56000.0,3799.4,39855.99,12344.61,39855.99,2920.47,2920.47,0.0,2021,23100,,2,,02
1 02.226.97.231.03 2021,4872.0,GAZT.KOMUNIKAZIO MATERIALA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,23103,,2,,02
1 02.226.97.241.00 2021,5848.0,ITUROLA-COWORKING GUNEA,8000.0,8000.0,0.0,1815.0,6185.0,1815.0,0.0,0.0,0.0,2021,24100,,2,,02
1 02.226.97.241.01 2021,4469.0,FUNTZIONAMENDU GASTUAK.IKASTAROAK.,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021,24101,,2,,02
1 02.226.97.241.02 2021,4873.0,FUNTZIONAMENDU GASTUAK.LANBIDE PROGRAMAK,10000.0,10000.0,0.0,261.29,9738.71,261.29,261.29,261.29,49.01,2021,24102,,2,,02
1 02.226.97.326.01 2021,4874.0,ARGITALPENAK.MUSIKA ESKOLA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,32601,,2,,02
1 02.226.97.335.10 2021,4875.0,MATERIALA. EUSKALTEGIA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,33510,,2,,02
1 02.226.97.335.50 2021,4470.0,GAZTETXO ALDIZKARIA,5300.0,5300.0,0.0,6679.2,-1379.2,6679.2,0.0,0.0,0.0,2021,33550,,2,,02
1 02.226.97.920.00 2021,4471.0,IRAGARKI OFIZIALAK,24000.0,24000.0,0.0,3436.01,20563.99,3436.01,3436.01,3436.01,50.91,2021,92000,,2,,02
1 02.226.97.924.00 2021,4472.0,2.ESKUKO AZOKA,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2021,92400,,2,,02
1 02.226.98.132.00 2020,6683.0,MATERIALA.BIDE HEZIKETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,13200,,2,,02
1 02.226.98.132.00 2021,4473.0,MATERIALA.BIDE HEZIKETA,4000.0,4000.0,0.0,1694.75,2305.25,1694.75,0.0,0.0,0.0,2021,13200,,2,,02
1 02.226.98.135.00 2021,6332.0,COVID-19-MATERIALA,30000.0,30000.0,0.0,5591.55,24408.45,5591.55,5591.55,5591.55,4772.44,2021,13500,,2,,02
1 02.226.98.162.10 2020,6684.0,AUZO KONPOSTA,0.0,0.0,0.0,25000.0,-25000.0,0.0,0.0,0.0,0.0,2020,16210,,2,,02
1 02.226.98.162.10 2021,6392.0,AUZO KONPOSTA,25000.0,25000.0,0.0,447.09,24552.91,447.09,447.09,447.09,0.0,2021,16210,,2,,02
1 02.226.98.172.30 2020,6625.0,TOKIKO AGENDA 21,0.0,0.0,0.0,3206.5,-3206.5,3206.5,0.0,0.0,0.0,2020,17230,,2,,02
1 02.226.98.231.01 2020,6626.0,SENTIBERATZE KANPAINAK,0.0,0.0,0.0,3058.88,-3058.88,3058.88,0.0,0.0,0.0,2020,23101,,2,,02
1 02.226.98.231.90 2021,5816.0,KAROBIETA 24-GASTUAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,23190,,2,,02
1 02.226.98.241.00 2021,4477.0,ORIENTAZIO ZERBITZUA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,24100,,2,,02
1 02.226.98.324.10 2021,4478.0,FUNTZ.GASTU:HLP programak,14000.0,14000.0,0.0,181.5,13818.5,181.5,181.5,181.5,0.0,2021,32410,,2,,02
1 02.226.98.326.01 2021,4876.0,MUSIKA INSTRUMENTUAK,6000.0,6000.0,0.0,1675.0,4325.0,1675.0,0.0,0.0,0.0,2021,32601,,2,,02
1 02.226.98.335.00 2021,4877.0,EKIMENAK.EUSKARAREN ALDE,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,2021,33500,,2,,02
1 02.226.98.335.10 2021,4479.0,KANPOKO JARDUERAK.EUSKALTEGIA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,33510,,2,,02
1 02.226.98.335.50 2021,4480.0,IKASLEEN TXOKOA,5500.0,5500.0,0.0,5481.3,18.7,5481.3,1096.26,1096.26,1096.26,2021,33550,,2,,02
1 02.226.98.338.00 2021,6120.0,BESTE JAIAK,48000.0,48000.0,0.0,12139.69,35860.31,12139.69,11089.19,11089.19,0.0,2021,33800,,2,,02
1 02.226.98.920.00 2021,5617.0,BAXERA BERRERABILGARRIA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2021,92000,,2,,02
1 02.226.98.920.30 2021,5618.0,KUOTA-EUSKO IKASKUNTZA,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2021,92030,,2,,02
1 02.226.98.924.00 2021,4474.0,TOKIKO AGENDA 2030,11000.0,11000.0,0.0,1996.5,9003.5,1996.5,0.0,0.0,0.0,2021,92400,,2,,02
1 02.226.98.933.00 2021,4482.0,ONDASUN PARTIK.KALTEETAR.KALTE-ORDAINAK,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,93300,,2,,02
1 02.226.99.132.00 2021,4483.0,HAINBAT GASTU.UDALTZAINGOA,6000.0,6000.0,0.0,151.01,5848.99,151.01,151.01,151.01,0.0,2021,13200,,2,,02
1 02.226.99.135.00 2021,6393.0,MATERIALA.BABES ZIBILA,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2021,13500,,2,,02
1 02.226.99.151.10 2021,5177.0,KUDEAKETA-AZTERLANAK-HIRIGINTZA,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2021,15110,,2,,02
1 02.226.99.162.10 2020,6685.0,MATERIALA.HONDAKINEN KUDEAKETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,16210,,2,,02
1 02.226.99.162.10 2021,6394.0,MATERIALA.HONDAKINEN KUDEAKETA,49000.0,49000.0,0.0,10138.77,38861.23,10138.77,1367.87,1367.87,121.0,2021,16210,,2,,02
1 02.226.99.172.20 2021,4484.0,MATERIALA.BESTE.INGURUMENA,16000.0,16000.0,0.0,713.9,15286.1,713.9,0.0,0.0,0.0,2021,17220,,2,,02
1 02.226.99.231.01 2021,4485.0,PROGRAMAK.LANKIDETZA,7400.0,7400.0,0.0,0.0,7400.0,0.0,0.0,0.0,0.0,2021,23101,,2,,02
1 02.226.99.241.00 2020,6686.0,EKIMENAK. TOKI GARAPENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,24100,,2,,02
1 02.226.99.241.00 2021,4878.0,EKIMENAK. TOKI GARAPENA,37000.0,37000.0,0.0,8954.0,28046.0,8954.0,0.0,0.0,0.0,2021,24100,,2,,02
1 02.226.99.241.03 2021,4487.0,FUNTZIONAMENDU GASTUAK.ALDUNDIA ENPLEGU,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2021,24103,,2,,02
1 02.226.99.323.20 2021,4488.0,H.GASTU:INGURUMEN-HEZKUNTZA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2021,32320,,2,,02
1 02.226.99.323.30 2021,4489.0,H.GASTU:HAUR-ESKOLA,1300.0,1300.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,2021,32330,,2,,02
1 02.226.99.326.01 2021,4490.0,H.GASTU:MUSIKA ESKOLA,2000.0,2000.0,0.0,681.19,1318.81,681.19,681.19,681.19,261.19,2021,32601,,2,,02
1 02.226.99.332.10 2021,4491.0,EKIMENAK.BESTE.LIBURUTEGIA,31300.0,31300.0,0.0,4525.68,26774.32,4525.68,1688.23,1688.23,528.23,2021,33210,,2,,02
