#Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.226.99.920.11 2016,4505.0,MATERIALA.SEGURT.OSASUNA,10000.0,10000.0,0.0,9573.42,426.58,9573.42,3160.42,3160.42,3160.42,2016,92011,,2,,02
1 02.226.99.920.11 2015,4940.0,MATERIALA.SEGURT.OSASUNA,0.0,2994.75,0.0,2994.75,0.0,2994.75,2994.75,2994.75,2994.75,2015,92011,,2,,02
1 02.226.99.920.30 2016,4506.0,HAIBAT(AGIRIEN ZAHARB...):ARTXIBOA,10000.0,10000.0,0.0,10618.63,-618.63,10618.63,10618.63,10618.63,10618.63,2016,92030,,2,,02
1 02.226.99.924.00 2016,4507.0,PARTEHARTZE EKIMENAK,100000.0,100000.0,0.0,78106.78,21893.22,78106.78,48039.99,48039.99,48039.99,2016,92400,,2,,02
1 02.226.99.931.00 2016,5111.0,BEZ ITZULKETA-ALDUNDIA-GARBITANIA,0.0,35946.0,0.0,35946.0,0.0,35946.0,35946.0,35946.0,35946.0,2016,93100,,2,,02
1 02.226.99.933.00 2016,4510.0,ETXEBIZITZEN GASTUAK (ALOKABIDE),5200.0,5200.0,0.0,5115.4,84.6,5115.4,5115.4,5115.4,5115.4,2016,93300,,2,,02
1 02.227.04.323.00 2016,5115.0,HEZKUNTZA PROIEKTUAK-HERRI HEZITZAILEA,0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2016,32300,,2,,02
1 02.227.04.323.20 2016,4511.0,INGURUGIRO HEZKUNTZAKO KONTRATUA,17000.0,17000.0,0.0,13326.81,3673.19,13326.81,13326.81,13326.81,13326.81,2016,32320,,2,,02
1 02.227.04.323.20 2015,4941.0,INGURUGIRO HEZKUNTZAKO KONTRATUA,0.0,1300.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,2015,32320,,2,,02
1 02.227.04.326.02 2016,4512.0,KONTRATUA: KANTUZ,62000.0,62000.0,0.0,61795.53,204.47,61795.53,61795.53,61795.53,61795.53,2016,32602,,2,,02
1 02.227.04.334.10 2016,4513.0,KULTURAKO TAILERREN KONTRATOA,75000.0,75000.0,0.0,73353.8,1646.2,73353.8,73353.8,73353.8,73353.8,2016,33410,,2,,02
1 02.227.04.342.00 2016,4515.0,KONTRATUA: MONITOREAK,180000.0,180000.0,0.0,182051.32,-2051.32,182051.32,182051.32,182051.32,182051.32,2016,34200,,2,,02
1 02.227.07.170.00 2016,4516.0,AZTERKETAK:INGURUGIROA,96381.0,96381.0,0.0,95299.42,1081.58,87322.13,33196.24,33196.24,33196.24,2016,17000,,2,,02
1 02.227.07.170.00 2015,4944.0,AZTERKETAK:INGURUGIROA,0.0,16000.0,0.0,16000.0,0.0,16000.0,16000.0,16000.0,16000.0,2015,17000,,2,,02
1 02.227.07.170.00 2014,4943.0,AZTERKETAK:INGURUGIROA,0.0,3067.35,0.0,0.0,3067.35,0.0,0.0,0.0,0.0,2014,17000,,2,,02
1 02.227.07.241.00 2016,5121.0,AZTERKETAK-PERCO-KOMERTZIOA,0.0,15000.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,2016,24100,,2,,02
1 02.227.07.323.00 2016,4517.0,KONPENTENTZIA DIGITALA IKASTETXEETAN,61000.0,61000.0,0.0,49935.4,11064.6,49935.4,29746.9,29746.9,29746.9,2016,32300,,2,,02
1 02.227.07.323.00 2015,4945.0,HEZKUNTZA PROIEKTUAK,0.0,24244.8,0.0,24244.8,0.0,24244.8,24244.8,24244.8,24244.8,2015,32300,,2,,02
1 02.227.07.335.00 2015,4946.0,AZTERKETAK:EUSKARA ZERBITZUA,0.0,1300.0,0.0,1300.0,0.0,1300.0,1300.0,1300.0,1300.0,2015,33500,,2,,02
1 02.227.07.912.00 2016,4519.0,KANPO LANAK.HAINBAT.GOBERNU ORGANOAK,23000.0,23000.0,0.0,18068.97,4931.03,18068.97,18068.97,18068.97,18068.97,2016,91200,,2,,02
1 02.227.07.931.00 2016,4520.0,AUDITORIA-KANPO LANAK. ADM. EKONOMIKOA,17000.0,17000.0,0.0,15185.75,1814.25,15185.75,15185.75,15185.75,15185.75,2016,93100,,2,,02
1 02.227.09.932.00 2016,4521.0,KONTRATUAK:BILKETA,1500.0,1500.0,0.0,1052.96,447.04,1052.96,1052.96,1052.96,1052.96,2016,93200,,2,,02
1 02.227.98.132.00 2016,4522.0,TXAKUR ABANDONATUAK.KONTRATUA,6000.0,6000.0,0.0,4405.93,1594.07,4405.93,4405.93,4405.93,4405.93,2016,13200,,2,,02
1 02.227.98.231.00 2016,4523.0,PROG.EMAKUMEEN INDARKERIA:BERDINTASUNA,2000.0,2000.0,0.0,1064.8,935.2,1064.8,1064.8,1064.8,1064.8,2016,23100,,2,,02
1 02.227.98.231.00 2015,5054.0,PROG.EMAKUMEEN INDARKERIA:BERDINTASUNA,0.0,10460.0,0.0,9880.2,579.8,9880.2,9880.2,9880.2,9880.2,2015,23100,,2,,02
1 02.227.98.342.00 2016,4524.0,SOROSLEAK KONTRATOA-KIROLDEGIA,57000.0,118000.0,0.0,113041.56,4958.44,113041.56,113041.56,113041.56,113041.56,2016,34200,,2,,02
1 02.227.98.342.01 2016,4525.0,"KONTRATUA.MANTENUA,KANPO IGERILEKUAK",10400.0,10400.0,0.0,8947.95,1452.05,8947.95,8947.95,8947.95,8947.95,2016,34201,,2,,02
1 02.227.99.323.30 2016,4527.0,KONTRATUA. HAUR ESKOLA.SUKALDEA.,38500.0,38500.0,0.0,38500.0,0.0,38500.0,38500.0,38500.0,38500.0,2016,32330,,2,,02
1 02.227.99.334.10 2016,4528.0,KONTRATUA.AUZOET.HAUR TAILERRAK.,36600.0,36600.0,0.0,35187.0,1413.0,35187.0,35187.0,35187.0,35187.0,2016,33410,,2,,02
1 02.227.99.335.40 2016,4529.0,KONTRATUA:KIROL UDALEKUAK,7000.0,7000.0,0.0,7000.0,0.0,7000.0,7000.0,7000.0,7000.0,2016,33540,,2,,02
1 02.227.99.342.00 2016,4530.0,BESTE KONTRATUAK: KIROLDEGIA,21000.0,21000.0,0.0,8538.54,12461.46,8538.54,8538.54,8538.54,8538.54,2016,34200,,2,,02
1 02.227.99.342.01 2016,4531.0,KONTRATUA.SOROSPEN ZERBITZUA.KANPO IGERI,120000.0,121910.0,0.0,121909.31,0.69,121909.31,121909.31,121909.31,121909.31,2016,34201,,2,,02
1 02.227.99.912.00 2016,4532.0,KONTRATUA.BIZIKIDETZA PROIEKTUA,15000.0,25992.0,0.0,11101.75,14890.25,11101.75,11101.75,11101.75,11101.75,2016,91200,,2,,02
1 02.227.99.920.00 2016,4533.0,HAINB.KONTRATU ADMIN.OROKORRA,65000.0,65000.0,0.0,22956.96,42043.04,22956.96,22956.96,22956.96,22956.96,2016,92000,,2,,02
1 02.227.99.920.00 2015,4952.0,HAINB.KONTRATU ADMIN.OROKORRA,0.0,14822.5,0.0,14822.5,0.0,14822.5,0.0,0.0,0.0,2015,92000,,2,,02
1 02.227.99.920.11 2016,4534.0,KONTRATUAK:SEGURTAS.OSASUNA,19000.0,19000.0,0.0,18214.37,785.63,18214.37,18214.37,18214.37,18214.37,2016,92011,,2,,02
1 02.227.99.920.20 2016,4880.0,INFORMATIKA KANPOKO ENPRESEN LANAK,25000.0,39230.0,0.0,35371.6,3858.4,35371.6,35371.6,35371.6,35371.6,2016,92020,,2,,02
1 02.227.99.920.30 2016,5131.0,ONDAREAREN AZTERKETA,0.0,3993.0,0.0,3993.0,0.0,3993.0,3993.0,3993.0,3993.0,2016,92030,,2,,02
1 02.227.99.924.00 2016,5126.0,AUZOLAN-MARTINDEGI,0.0,55800.0,0.0,55799.88,0.12,47063.88,47063.88,47063.88,47063.88,2016,92400,,2,,02
1 02.230.01.912.00 2016,4535.0,DIETAK:GOBERNU ORGANOAK,3000.0,3000.0,0.0,9421.49,-6421.49,9421.49,9421.49,9421.49,9421.49,2016,91200,,2,,02
1 02.230.01.920.10 2016,4536.0,PERTSONALAREN DIETA,6000.0,6000.0,0.0,3740.63,2259.37,3740.63,3740.63,3740.63,3740.63,2016,92010,,2,,02
1 02.332.01.011.00 2016,4537.0,MAILEGUEN INTERESAK,16074.0,16074.0,0.0,8108.2,7965.8,8108.2,8108.2,8108.2,8108.2,2016,01100,,3,,02
1 02.369.01.011.00 2016,4539.0,BESTELAKO FINANTZA-GASTUAK,1500.0,1500.0,0.0,1530.82,-30.82,1530.82,1530.82,1530.82,1530.82,2016,01100,,3,,02
1 02.419.01.241.00 2016,4540.0,BIC-BERRILAN EZOHIKO APORTAZIOA,32205.0,32205.0,0.0,32204.66,0.34,32204.66,32204.66,32204.66,32204.66,2016,24100,,4,,02
1 02.419.01.326.03 2016,4541.0,DIRULAG:H.I.I.,3577.0,3577.0,0.0,3577.0,0.0,3577.0,3577.0,3577.0,3577.0,2016,32603,,4,,02
1 02.419.01.922.00 2016,4542.0,EKARPENA:EUDEL,3000.0,3000.0,0.0,3005.06,-5.06,3005.06,3005.06,3005.06,3005.06,2016,92200,,4,,02
1 02.419.02.922.00 2016,4543.0,EKARPENA:UDALBILTZA,15000.0,15000.0,0.0,15000.0,0.0,15000.0,15000.0,15000.0,15000.0,2016,92200,,4,,02
1 02.421.01.432.00 2016,4544.0,BEHEMENDIREKIKO TURISMO HITZARMENA,14000.0,14000.0,0.0,13525.71,474.29,13525.71,13525.71,13525.71,13525.71,2016,43200,,4,,02
1 02.421.02.432.00 2016,5124.0,SAGARDUN PARTZUERGOA-HITZARMENA,0.0,10000.0,0.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,2016,43200,,4,,02
1 02.422.01.241.00 2016,4545.0,BETERRI.GARAPEN AGENTZIA.EKARPENA,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2016,24100,,4,,02
1 02.422.02.241.00 2016,4881.0,ESKUALDEKO ENPLEGU PLANA,35000.0,56000.0,0.0,48404.19,7595.81,48404.19,48404.19,48404.19,48404.19,2016,24100,,4,,02
1 02.431.01.943.10 2016,4546.0,ONGINTZA.EKARPEN ARRUNTA,2142072.0,2142072.0,0.0,1904229.46,237842.54,1904229.46,1904229.46,1904229.46,1904229.46,2016,94310,,4,,02
1 02.431.01.943.20 2016,4547.0,EREÑOTZU.EKARPEN ARRUNTA.,268404.0,268404.0,0.0,265665.55,2738.45,265665.55,265665.55,265665.55,265665.55,2016,94320,,4,,02
1 02.431.02.943.20 2016,5134.0,EREÑOTZU.EKARPEN BEREZIA.,0.0,3000.0,0.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0,2016,94320,,4,,02
1 02.471.01.241.00 2016,5122.0,KOMERTZIOARI DIGULAGUNTZAK-PERCO,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2016,24100,,4,,02
1 02.471.01.334.00 2016,4548.0,DIRULAGUNTZA:ZINEMA EMAKIDARAKO,29000.0,29000.0,0.0,28015.96,984.04,28015.96,28015.96,28015.96,28015.96,2016,33400,,4,,02
1 02.480.01.150.10 2016,4882.0,DIRULAG. ETXEBIZITZA BIRGAITZEKO OBRAK,60000.0,60000.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,2016,15010,,4,,02
1 02.480.01.230.02 2016,4549.0,DIRULAG:SAHARAKO KANPAMENTUAK.,1000.0,1000.0,0.0,391.3,608.7,391.3,391.3,391.3,391.3,2016,23002,,4,,02
1 02.480.01.230.02 2015,4956.0,DIRULAG:SAHARAKO KANPAM.,0.0,640.0,0.0,640.0,0.0,640.0,640.0,640.0,640.0,2015,23002,,4,,02
1 02.480.01.335.10 2016,4550.0,BEKAK EUSKALTEGIA,29261.0,34000.0,0.0,33270.09,729.91,33270.09,33270.09,33270.09,33270.09,2016,33510,,4,,02
1 02.481.01.135.00 2016,4883.0,DIRULAG.DYA.HITZARMENA,3500.0,3500.0,0.0,3500.0,0.0,3500.0,3500.0,3500.0,3500.0,2016,13500,,4,,02
1 02.481.01.230.02 2016,4551.0,EUSKAL FONDOA.EKARPENA.,3621.0,3621.0,0.0,3558.51,62.49,3558.51,3558.51,3558.51,3558.51,2016,23002,,4,,02
1 02.481.01.241.00 2016,4552.0,BERRIAK ELKARTEA-HITZARMENA,14000.0,14000.0,0.0,6000.0,8000.0,6000.0,3600.0,3600.0,3600.0,2016,24100,,4,,02
1 02.481.01.241.00 2015,4957.0,BERRIAK ELKARTEA-HITZARMENA,0.0,5600.0,0.0,5600.0,0.0,5600.0,5600.0,5600.0,5600.0,2015,24100,,4,,02
1 02.481.01.323.00 2016,4553.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,18000.0,18000.0,0.0,18334.0,-334.0,18334.0,14638.0,14638.0,14638.0,2016,32300,,4,,02
1 02.481.01.323.00 2015,4958.0,DIRULAG:IKASTETXEAK KANPOKO EKINTZ,0.0,3603.0,0.0,3603.0,0.0,3603.0,3603.0,3603.0,3603.0,2015,32300,,4,,02
1 02.481.01.334.00 2016,4555.0,DIRULAG:KULTURA(NORGEHIAGOKA),73000.0,79242.0,0.0,78792.8,449.2,78152.0,70040.48,70040.48,70040.48,2016,33400,,4,,02
1 02.481.01.334.20 2016,4556.0,DIRULAGUNTZA:MUSIKA BANDA,83459.0,83459.0,0.0,83459.0,0.0,83459.0,83459.0,83459.0,83459.0,2016,33420,,4,,02
1 02.481.01.334.30 2016,4557.0,DIRULAGUNTZA:TXISTULARI BANDA,38813.0,38813.0,0.0,38813.0,0.0,38813.0,38813.0,38813.0,38813.0,2016,33430,,4,,02
1 02.481.01.335.00 2016,4558.0,DIRULAG:EUSKARA (NORGEHIAGOKA),50000.0,50000.0,0.0,48697.37,1302.63,48697.37,48697.37,48697.37,48697.37,2016,33500,,4,,02
1 02.481.01.341.00 2016,4559.0,DIRULAG:KIROL EKINTZAK,29573.0,29573.0,0.0,29573.0,0.0,29573.0,29573.0,29573.0,29573.0,2016,34100,,4,,02
1 02.481.01.912.00 2016,4560.0,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,30000.0,30000.0,0.0,19852.2,10147.8,19852.2,15118.2,15118.2,15118.2,2016,91200,,4,,02
1 02.481.01.912.00 2015,4963.0,DIRULAGUNTZAK:GOBERNU ORGANOAK,0.0,9500.0,0.0,7254.9,2245.1,7254.9,7254.9,7254.9,7254.9,2015,91200,,4,,02
1 02.481.01.920.30 2016,4561.0,EUSKO IKASKUNTZA HITZARMENA,2500.0,2500.0,0.0,2500.0,0.0,2500.0,2500.0,2500.0,2500.0,2016,92030,,4,,02
1 02.481.02.230.02 2016,4562.0,DIRULAG.LANKIDETZA.GKE.PROIEKTUAK,134510.0,134510.0,0.0,134510.0,0.0,134510.0,50266.99,50266.99,50266.99,2016,23002,,4,,02
1 02.481.02.230.02 2015,4965.0,TRANSFERENTZIA: HIRUGARREN MUNDUA,0.0,146300.0,0.0,146300.0,0.0,146300.0,146300.0,146300.0,146300.0,2015,23002,,4,,02
1 02.481.02.231.03 2016,4563.0,ALOKAIRU DIRULAG-GAZTERIA,82000.0,82000.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,2016,23103,,4,,02
1 02.481.02.231.03 2015,4966.0,ALOKAIRU DIRULAG-GAZTERIA,0.0,124675.2,0.0,73784.6,50890.6,73784.6,73784.6,73784.6,73784.6,2015,23103,,4,,02
1 02.481.02.231.04 2016,4884.0,ALOKAIRU DIRULAGUNTZAK HELDUAK,82000.0,82000.0,0.0,82000.0,0.0,0.0,0.0,0.0,0.0,2016,23104,,4,,02
1 02.481.02.334.10 2016,4564.0,DIRULAG:AUZO ELKARTEAK,105696.0,105696.0,0.0,105616.14,79.86,105616.14,96875.1,96875.1,96875.1,2016,33410,,4,,02
1 02.481.02.334.10 2015,4967.0,DIRULAG:AUZO ELKARTEAK,0.0,5714.14,0.0,3223.36,2490.78,3223.36,3223.36,3223.36,3223.36,2015,33410,,4,,02
1 02.481.02.335.00 2016,4565.0,DIRULAG.:EUSKARA (ZUZENAK),150655.0,140655.0,0.0,140655.0,0.0,140655.0,108763.0,108763.0,108763.0,2016,33500,,4,,02
1 02.481.02.335.00 2015,4968.0,DIRULAG.:EUSKARA (ZUZENAK),0.0,34277.15,0.0,34277.15,0.0,34277.15,34277.15,34277.15,34277.15,2015,33500,,4,,02
1 02.481.02.341.00 2016,4566.0,ESKOLA-KIROLA,0.0,17000.0,0.0,16999.39,0.61,16999.39,16999.39,16999.39,16999.39,2016,34100,,4,,02
1 02.481.02.912.00 2016,4567.0,TALDE POLITIKOEN ASIGNAZIOAK,52575.0,71200.0,0.0,70860.0,340.0,70860.0,70860.0,70860.0,70860.0,2016,91200,,4,,02
1 02.481.03.230.02 2016,4885.0,DIRULAG.LANKIDETZA.EUSKAL FONDOA.PROIEKT,40178.0,40178.0,0.0,40178.0,0.0,40178.0,40178.0,40178.0,40178.0,2016,23002,,4,,02
1 02.481.03.231.02 2016,4568.0,DIRULAG:AMHER,55000.0,55000.0,0.0,55000.0,0.0,55000.0,55000.0,55000.0,55000.0,2016,23102,,4,,02
1 02.481.03.341.00 2016,4569.0,DIRULAG:KLUBAK,60812.0,60812.0,0.0,60812.0,0.0,60812.0,60812.0,60812.0,60812.0,2016,34100,,4,,02
1 02.481.03.912.00 2015,4969.0,DIRULAG.FIARE-ETXEGABETZE EGOERAK,0.0,30000.0,0.0,30000.0,0.0,30000.0,30000.0,30000.0,30000.0,2015,91200,,4,,02
1 02.481.04.230.02 2016,4886.0,DIRULAG.LANKIDETZA. KATASTROFEAK,22703.0,22703.0,0.0,0.0,22703.0,0.0,0.0,0.0,0.0,2016,23002,,4,,02
1 02.481.04.341.00 2016,4571.0,DIRULAG:KIROL EKIN.EZOHIZKOAK,4088.0,4088.0,0.0,4088.0,0.0,4088.0,4088.0,4088.0,4088.0,2016,34100,,4,,02
1 02.481.05.924.00 2016,4572.0,AUZOLAN PROGRAMAK,50000.0,43667.11,0.0,43666.29,0.82,3555.29,1470.46,1470.46,1470.46,2016,92400,,4,,02
1 02.481.05.924.00 2015,5105.0,AUZOLAN PROGRAMAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,92400,,4,,02
1 02.500.01.929.00 2016,4509.0,KREDITU GLOBALA,159932.0,74615.0,0.0,0.0,74615.0,0.0,0.0,0.0,0.0,2016,92900,,5,,02
1 02.601.01.150.10 2016,4573.0,AZPIEGITURAK ETA URBANIZAZIOAK. HIRIGINT,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2016,15010,,6,,02
1 02.601.01.150.10 2015,4971.0,ELORRABIKOA ZUBIA,0.0,490764.84,0.0,490764.84,0.0,0.0,0.0,0.0,0.0,2015,15010,,6,,02
1 02.601.01.150.10 2014,4970.0,LATSUNBE-URBIETA-IGOGAILUA,0.0,8070.84,0.0,4383.85,3686.99,4383.85,4383.85,4383.85,4383.85,2014,15010,,6,,02
1 02.601.01.151.20 2016,5132.0,GALARRETA SISTEMA OROKORRA,0.0,332155.11,0.0,327758.41,4396.7,39803.85,200.55,0.0,200.55,2016,15120,,6,,02
1 02.601.01.170.00 2016,5110.0,LARREGAIN ZABORTEGIA-BIRGAITZEA,0.0,110000.87,0.0,110000.0,0.87,0.0,0.0,0.0,0.0,2016,17000,,6,,02
1 02.601.02.150.10 2016,5116.0,LANDARE POLIGONO BIDEA,0.0,400000.0,0.0,399999.32,0.68,1452.0,1452.0,1452.0,1452.0,2016,15010,,6,,02
1 02.601.02.150.10 2015,5118.0,URBANIZAZIO EJEKUZIO DIFERITUAK-2015,0.0,48253.0,0.0,48253.0,0.0,0.0,0.0,0.0,0.0,2015,15010,,6,,02
1 02.601.02.150.10 2008,5119.0,SANTA BARBARA HARROBIA-BIRGAITZEA,0.0,64218.0,0.0,64217.56,0.44,11538.56,11538.56,11538.56,11538.56,2008,15010,,6,,02
1 02.601.03.150.10 2016,5117.0,KARABEL-IBAIONDO OINEZKOEN BIDEA,0.0,90000.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,2016,15010,,6,,02
1 02.601.11.150.10 2015,5080.0,ETXEBERRI URBANIZAZIOA-1 FASEA,0.0,853000.0,0.0,853000.0,0.0,12680.8,12680.8,12680.8,12680.8,2015,15010,,6,,02
1 02.601.12.150.10 2015,5106.0,KARABEL URBANIZAZIOA-UHOLDEAK HITZARMENA,0.0,265000.0,0.0,264642.73,357.27,264642.73,264642.73,264642.73,264642.73,2015,15010,,6,,02
1 02.622.01.342.00 2016,4575.0,KIROLDEGIA-IGERILEKUAK-FASE II,1700000.0,2672980.0,0.0,2672979.72,0.28,2290172.72,458464.95,458464.95,458464.95,2016,34200,,6,,02
1 02.622.01.342.00 2015,4973.0,KIROLDEGIA-ALDAGELAK-FASE I,0.0,24915.02,0.0,19584.68,5330.34,19584.68,19584.68,19584.68,19584.68,2015,34200,,6,,02
1 02.622.01.342.00 2014,4972.0,KIROLDEGIA-ALDAGELAK-FASE I,0.0,133699.01,0.0,120680.35,13018.66,120680.35,120680.35,120680.35,120680.35,2014,34200,,6,,02
1 02.622.01.342.01 2015,4974.0,INBERTSIOAK.AISIALDI IGERILEKUAK,0.0,12393.57,0.0,12393.57,0.0,12393.57,12393.57,12393.57,12393.57,2015,34201,,6,,02
1 02.622.01.342.09 2015,4975.0,ATLETISMO PISTA,0.0,9000.0,0.0,8962.66,37.34,8962.66,2986.03,2986.03,2986.03,2015,34209,,6,,02
1 02.622.02.150.10 2016,5130.0,KARABEL ETXEBIZITZAK,0.0,21758.0,0.0,21757.01,0.99,21757.01,0.0,0.0,0.0,2016,15010,,6,,02
1 02.623.02.342.00 2015,4976.0,INBERTSIOAK.KIROLA-PARTEHARTZE PROZESUA,0.0,16928.86,0.0,11136.77,5792.09,11136.77,6317.95,6317.95,6317.95,2015,34200,,6,,02
1 02.623.99.334.00 2014,4977.0,KULTURETXEA-SEKTORIZAZIOA,0.0,15200.0,0.0,15200.0,0.0,8834.88,8834.88,8834.88,8834.88,2014,33400,,6,,02
1 02.624.01.132.00 2014,4978.0,IBILGAILUA-UDALTZAINGOA,0.0,21933.35,0.0,21902.82,30.53,21902.82,21902.82,21902.82,21902.82,2014,13200,,6,,02
1 02.624.01.153.40 2016,5120.0,IBILGAILUA-HERRI LANAK,0.0,10000.0,0.0,22026.81,-12026.81,22026.81,21925.0,21925.0,21925.0,2016,15340,,6,,02
1 02.625.01.920.00 2016,4887.0,BULEGO ALTZARIAK.,1000.0,1000.0,0.0,907.62,92.38,907.62,907.62,907.62,907.62,2016,92000,,6,,02
1 02.625.99.326.01 2016,4585.0,MUSIKA TRESNAK,3500.0,3500.0,0.0,3228.03,271.97,3228.03,1141.66,1141.66,1141.66,2016,32601,,6,,02
1 02.625.99.342.00 2016,4579.0,EKIPAMENDUA: KIROLDEGIA,30000.0,30000.0,0.0,29964.0,36.0,19723.0,9648.54,9648.54,9648.54,2016,34200,,6,,02
1 02.626.01.920.20 2016,4580.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,24000.0,24000.0,0.0,20793.56,3206.44,20793.56,19564.26,19564.26,19564.26,2016,92020,,6,,02
1 02.628.01.332.10 2016,4581.0,FUNTS BIBLIOGRAFIKOAK,40000.0,40000.0,0.0,38413.24,1586.76,38413.24,38413.24,38413.24,38413.24,2016,33210,,6,,02
1 02.629.01.334.00 2016,4582.0,KULTURA-INBERTSIOAK,15000.0,15000.0,0.0,29645.0,-14645.0,29645.0,29645.0,29645.0,29645.0,2016,33400,,6,,02
1 02.629.01.334.00 2015,4979.0,KULTURA-INBERTSIOAK,0.0,178.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,2015,33400,,6,,02
1 02.629.01.341.00 2014,4980.0,KIROL SAILA-INBERTSIOAK,0.0,2130.48,0.0,2130.48,0.0,2130.48,0.0,0.0,0.0,2014,34100,,6,,02
1 02.643.01.150.10 2016,4583.0,PROIEKTU TEKNIKOAK.HIRIGINTZA,214000.0,238500.0,0.0,229900.52,8599.48,114300.52,40854.12,40854.12,40854.12,2016,15010,,6,,02
1 02.643.01.150.10 2015,4982.0,PROIEKTUAK: HIRIGINTZA,0.0,69951.71,0.0,66375.17,3576.54,29375.17,29375.17,29375.17,29375.17,2015,15010,,6,,02
1 02.643.01.150.10 2014,4981.0,PROIEKTUAK: HIRIGINTZA,0.0,3993.0,0.0,0.0,3993.0,0.0,0.0,0.0,0.0,2014,15010,,6,,02
1 02.644.01.920.20 2016,4584.0,APLIKAZIO INFORMATIKOAK,23000.0,23000.0,0.0,18972.02,4027.98,18972.02,15910.72,15910.72,15910.72,2016,92020,,6,,02
1 02.644.01.920.20 2015,4984.0,APLIKAZIO INFORMATIKOAK,0.0,13721.4,0.0,13721.4,0.0,13721.4,13721.4,13721.4,13721.4,2015,92020,,6,,02
1 02.644.01.920.20 2014,4983.0,APLIKAZIO INFORMATIKOAK,0.0,7018.0,0.0,7018.0,0.0,7018.0,0.0,0.0,0.0,2014,92020,,6,,02
1 02.681.01.931.00 2014,4985.0,LURZORU EROSKETA,0.0,11100.0,0.0,10000.0,1100.0,10000.0,10000.0,10000.0,10000.0,2014,93100,,6,,02
1 02.731.01.943.10 2016,4586.0,"KAPITAL EKARPENA:""ONGINTZA""",12800.0,12800.0,0.0,0.0,12800.0,0.0,0.0,0.0,0.0,2016,94310,,7,,02
1 02.731.01.943.20 2016,4587.0,"KAPITAL EKARPENA:""EREÑOTZU""",93929.0,93929.0,0.0,93929.0,0.0,93929.0,93929.0,93929.0,93929.0,2016,94320,,7,,02
