Partida,Barruko kodea,Deskribapena,Urtea,Hasierako aurr.,Onart. Oblig.
1 05.221.02.160.00 2016 (4634),4634,SANEAMENTUA-AÑARBE,2016,522000.0,504308.19
1 05.221.02.161.00 2016 (4635),4635,UR HORNIDURA-AÑARBE,2016,418676.0,409080.84
1 05.221.03.920.02 2016 (4636),4636,GASA: UDAL ERAIKINAK,2016,180000.0,121750.79
1 05.221.04.153.40 2016 (4637),4637,ERREGAIA:OBRETAKO LANTALDEA,2016,9500.0,6781.38
1 05.221.04.161.00 2016 (4638),4638,ERREGAIA:URAK,2016,3000.0,2505.6
1 05.221.04.165.00 2016 (4639),4639,ERREGAIA:KALEKO ARGIKUNTZA,2016,5000.0,2672.11
1 05.221.04.323.10 2016 (4640),4640,ERREGAIA:IKASTETXEAK,2016,900.0,844.03
1 05.221.04.414.00 2016 (4641),4641,ERREGAIA:INGURUN.HOBEKUNTZA,2016,1230.0,1361.57
1 05.221.04.920.01 2016 (4642),4642,ERREGAIA:ADMINIST.OROKORRA,2016,800.0,385.79
1 05.221.09.920.02 2016 (4643),4643,GARBIK.PROD.:UDAL ERAIKINAK,2016,15000.0,12560.86
1 05.221.11.136.00 2016 (4644),4644,TRESNAK ETA ERREM:SUHILTZAILEAK,2016,500.0,0.0
1 05.221.11.153.40 2016 (4645),4645,ERREMINTAK:OBRETAKO LANTALDEA,2016,4000.0,6260.83
1 05.221.11.161.00 2016 (4646),4646,TRESNAK ERREM:URAK,2016,2000.0,642.48
1 05.221.11.164.00 2016 (4647),4647,ERREMINTAK:HILERRIA,2016,400.0,212.33
1 05.221.11.165.00 2016 (4648),4648,TRESNAK:KALEKO ARGIKUNTZA,2016,4000.0,7021.43
1 05.221.99.161.00 2016 (4649),4649,B.HORNIDURAK:URAK,2016,500.0,284.83
1 05.226.01.153.50 2016 (4650),4650,KANONAK:ZERBITZU PUBLIKOAK,2016,1200.0,1092.77
1 05.226.01.160.00 2016 (4651),4651,SANEAMENDUKO KANONA,2016,32000.0,30578.07
1 05.226.06.414.00 2016 (4652),4652,ZUHAITZ EGUNA,2016,3000.0,2216.85
1 05.226.99.135.00 2016 (4653),4653,MATERIALA.BABES ZIBILA,2016,4000.0,4331.06
1 05.226.99.153.50 2016 (4654),4654,H.GASTU:ZERBITZU PUBLIKOAK,2016,3000.0,3506.42
1 05.226.99.161.00 2016 (4655),4655,KANONAK.BESTE.URAK,2016,5000.0,2587.34
1 05.226.99.162.10 2016 (4656),4656,MATERIALA.HONDAKINEN KUDEAKETA,2016,60000.0,40546.31
1 05.226.99.241.00 2016 (4657),4657,MANTENUA.MATERIALA.TRANSPACAR,2016,2000.0,130.79
1 05.226.99.333.00 2016 (4658),4658,H.GASTU:KULTUR ETXEA,2016,500.0,561.08
1 05.226.99.929.10 2016 (4659),4659,H.GASTU:EPAITEGIA,2016,400.0,300.0
1 05.227.01.163.00 2016 (4660),4660,KALE GARBIKETA KONTRATUA,2016,1070000.0,1059222.54
1 05.227.01.920.02 2016 (4661),4661,GARBITZEKO KONT:UDAL ERAIKINAK,2016,1171979.0,1197591.72
1 05.227.95.162.10 2016 (4888),4888,HONDAKINAK.ERREFUSA+ORGANIKOA.,2016,265200.0,413428.87
1 05.227.96.162.10 2016 (4889),4889,ATEZ-ATE.BULEGOA.GARBITANIA,2016,90000.0,51543.21
1 05.227.97.134.00 2016 (4662),4662,KONTRATUA:IGOGAILU.MANTEN.,2016,21500.0,19590.76
1 05.227.98.133.00 2016 (4663),4663,KONTRAT:KASKORA SARTZEKO,2016,18000.0,24797.71
1 05.227.98.153.50 2016 (4664),4664,KONTRAT.KARTOGRAFA MANTENTZEA.,2016,20000.0,13461.07
1 05.227.98.162.10 2016 (4665),4665,HONDAKINAK.GARBITANIA.,2016,1190000.0,1198556.43
1 05.227.98.311.01 2016 (4890),4890,KOMUNAK-JAIAK,2016,18000.0,17348.22
1 05.227.99.133.00 2016 (4666),4666,KONTRATUA:SEMAFOROEN MANTEN.,2016,9500.0,9459.61
1 05.227.99.171.00 2016 (4667),4667,KONTRATUA:PARKEAK-LORATEGIAK,2016,450000.0,438007.52
1 05.227.99.311.00 2016 (4668),4668,KONTRATUA:ARRATOI-GARBIKETA,2016,11000.0,7177.2
1 05.227.99.311.01 2016 (4669),4669,KONTRATUA:KOMUNEN GARBIKETA,2016,27000.0,26767.32
1 05.421.01.162.10 2016 (4670),4670,EKARPENA:SAN MARCOS,2016,250000.0,257324.34
1 05.422.01.414.00 2016 (4671),4671,EKARPENA:BEHEMENDI SASIAK GARBITZEKO,2016,63000.0,42000.0
1 05.422.01.441.10 2016 (4672),4672,EKARPENA. GIPUZKOAKO GARRAIO AGENTZIA.,2016,11000.0,3576.0
1 05.422.02.414.00 2016 (4673),4673,EKARPENA:BEHEMENDI,2016,30000.0,25188.82
1 05.471.01.441.10 2016 (4674),4674,DIRULAG.HERNANIKO HIRIBUSA,2016,79766.0,77896.0
1 05.601.01.153.20 2016 (4675),4675,URBANIZAZIOA: KALEAK-BIDEAK.,2016,85000.0,119267.12
1 05.601.01.153.70 2016 (4891),4891,LANDA BIDEAK. INBERTSIOA,2016,60000.0,52967.26
1 05.609.01.134.00 2016 (4676),4676,IRISGARRITASUN PLANA,2016,60000.0,30003.1
1 05.609.01.153.30 2016 (4677),4677,URBANIZAZIOA: BESTE GUNEAK,2016,37000.0,0.0
1 05.609.03.153.30 2016 (4679),4679,KALE ALTZARIAK,2016,18000.0,34878.66
1 05.622.01.323.10 2016 (4892),4892,IKASTETXEAK-INBERTSIOAK,2016,115000.0,198036.6
1 05.622.01.323.30 2016 (5113),5113,ERAIKINAREN BIRGAITZEA-HAUR ESKOLA,2016,0.0,12574.32
1 05.622.01.335.10 2016 (5112),5112,ERAIKINAREN BIRGAITZEA-EUSKALTEGIA,2016,0.0,69198.09
1 05.622.01.920.02 2016 (4681),4681,UDAL ERAIKINAK-INBERTSIOAK,2016,25500.0,25974.16
1 05.623.02.153.50 2016 (5123),5123,PABILOIA-INSTALAZIOAK,2016,0.0,5093.86
1 05.623.02.161.00 2016 (4683),4683,INSTALAZIOAK: UR HORNIDURA,2016,178000.0,55357.31
1 05.623.02.165.00 2016 (4684),4684,INSTALAZIOAK: KALEKO ARGIKUNTZA,2016,70000.0,39290.88
1 05.625.99.162.10 2016 (4688),4688,AUZOKONPOSTA,2016,30000.0,29817.99
1 09.210.01.153.30 2016 (4893),4893,HERABAKI-19-ATSEGINDEGI MARGOAK,2016,1500.0,268.02
1 09.211.01.153.30 2016 (4894),4894,HE-14-KAXKOKO FATXADAK,2016,10000.0,0.0
1 09.211.01.323.10 2016 (4895),4895,HERABAKI-6-HAURRENTZAT GELA,2016,6000.0,4497.14
1 09.220.01.230.02 2016 (4896),4896,HERABAKI-24-SAHARA MATERIALA,2016,2500.0,2169.68
1 09.227.04.334.00 2016 (4897),4897,HERABAKI-16-HAURRENTZAT EGITARAUA,2016,8000.0,8000.0
1 09.601.01.133.00 2016 (4898),4898,HERABAKI-18-APARKALEKUAK,2016,20000.0,37195.72
1 09.601.01.134.00 2016 (4899),4899,HERABAKI-21-8-22-30-13-OINEZKOAK,2016,96051.0,7659.8
1 09.601.01.153.30 2016 (4900),4900,HERABAKI-5-EZKIAGA-TILOS-ZOLADURA,2016,230000.0,59789.37
1 09.601.03.153.20 2016 (4901),4901,HERABAKI-25-SANTABARBARA AUZOAN,2016,8065.0,8099.86
1 09.609.01.165.00 2016 (4902),4902,HERABAKI-2-26-23-ARGIZTAPENAK,2016,28325.0,28652.82
1 09.609.02.153.30 2016 (4903),4903,HERABAKI-7-HAUR PARKEAK,2016,20000.0,1292.61
1 09.623.02.342.03 2016 (4904),4904,HERABAKI-17-LANDARE HOBEKUNTZAK,2016,48000.0,5680.87
1 09.629.01.333.00 2016 (4905),4905,HERABAKI-3-BITERI EKIPOAK,2016,25000.0,16615.36
1 09.629.02.334.00 2016 (4906),4906,HERABAKI-29-MUSIKAEKIPO IBILTARIA,2016,1000.0,1156.73
