Partida,Barruko ,Deskribapena,B. betiko aurrek.,Has.ko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 05.221.09.323.30 2020,5221.0,GARBIKETA.PRODUKT.HAUR ESKOLA,500.0,500.0,0.0,230.38,269.62,230.38,230.38,230.38,230.38,2020,32330,,2,,05
1 05.221.09.324.10 2020,5222.0,GARBIKETA.PRODUKT.HLP IKASTAROAK,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2020,32410,,2,,05
1 05.221.09.326.01 2020,5223.0,GARB PRODUKTUAK.MUSIKA ESK,500.0,500.0,0.0,561.38,-61.38,561.38,561.38,561.38,561.38,2020,32601,,2,,05
1 05.221.09.326.03 2020,5224.0,GARBIKETA.PRODUKT.HHI-EPA,250.0,250.0,0.0,221.83,28.17,221.83,221.83,221.83,221.83,2020,32603,,2,,05
1 05.221.09.333.00 2020,5225.0,GARBIKETA.PRODUKT.KULTUR ETXEA,1250.0,1250.0,0.0,856.36,393.64,856.36,856.36,856.36,856.36,2020,33300,,2,,05
1 05.221.09.335.10 2020,5226.0,GARBIKETA PRODUKTUAK.EUSKALTEGIA,500.0,500.0,0.0,232.5,267.5,232.5,232.5,232.5,232.5,2020,33510,,2,,05
1 05.221.09.342.00 2020,5227.0,GARB PRODUKTUAK.KIROLDEGIA,3000.0,3000.0,0.0,1267.16,1732.84,1267.16,1267.16,1267.16,1267.16,2020,34200,,2,,05
1 05.221.09.342.01 2020,5228.0,GARB PRODUKTUAK.KANPO IGERILEKUAK,500.0,500.0,0.0,640.79,-140.79,640.79,640.79,640.79,640.79,2020,34201,,2,,05
1 05.221.09.920.02 2020,4643.0,GARBIK.PROD.:UDAL ERAIKINAK,3500.0,3500.0,0.0,2917.15,582.85,2917.15,2917.15,2917.15,2917.15,2020,92002,,2,,05
1 05.221.11.153.40 2020,4645.0,ERREMINTAK:OBRETAKO LANTALDEA,4000.0,4000.0,0.0,676.77,3323.23,676.77,676.77,676.77,676.77,2020,15340,,2,,05
1 05.221.11.161.00 2020,4646.0,TRESNAK.ERREMINTAK-UR ZERBITZUA,2000.0,2000.0,0.0,431.3,1568.7,431.3,431.3,431.3,431.3,2020,16100,,2,,05
1 05.221.11.165.00 2020,4648.0,TRESNAK:KALEKO ARGIKUNTZA,1000.0,1000.0,0.0,94.03,905.97,94.03,94.03,94.03,94.03,2020,16500,,2,,05
1 05.221.99.161.00 2020,4649.0,B.HORNIDURAK:URAK,1000.0,1000.0,0.0,340.31,659.69,340.31,340.31,340.31,340.31,2020,16100,,2,,05
1 05.226.01.153.40 2020,4650.0,KANONAK:ZERBITZU PUBLIKOAK,1200.0,1200.0,0.0,1070.9,129.1,1070.9,1070.9,1070.9,1070.9,2020,15340,,2,,05
1 05.226.01.160.00 2020,4651.0,SANEAMENDUKO KANONA,32000.0,32000.0,0.0,30578.07,1421.93,30578.07,30578.07,30578.07,30578.07,2020,16000,,2,,05
1 05.226.99.133.00 2020,6149.0,KASKORA SARRERA-KALTEAK,1000.0,1000.0,0.0,9419.32,-8419.32,9419.32,9419.32,9419.32,9419.32,2020,13300,,2,,05
1 05.226.99.153.30 2020,6150.0,GOIZ EGUZKI PARKEA,1000.0,1000.0,0.0,2694.3,-1694.3,2694.3,2694.3,2694.3,2694.3,2020,15330,,2,,05
1 05.226.99.153.40 2020,4654.0,H.GASTU:ZERBITZU PUBLIKOAK,3000.0,3000.0,0.0,1465.5,1534.5,1465.5,1465.5,1465.5,1465.5,2020,15340,,2,,05
1 05.226.99.161.00 2020,4655.0,KANONAK.BESTE.URAK,6000.0,6000.0,0.0,15809.62,-9809.62,15809.62,15809.62,15809.62,15809.62,2020,16100,,2,,05
1 05.226.99.241.00 2020,4657.0,MANTENUA.MATERIALA.TRANSPACAR,1000.0,1000.0,0.0,51.43,948.57,51.43,51.43,51.43,51.43,2020,24100,,2,,05
1 05.226.99.929.10 2020,4659.0,H.GASTU:EPAITEGIA,400.0,400.0,0.0,300.0,100.0,300.0,300.0,300.0,300.0,2020,92910,,2,,05
1 05.227.01.132.00 2020,5638.0,GARBIKETA. UDALTZAINGOA,12460.0,12460.0,0.0,17872.07,-5412.07,17872.07,17872.07,17872.07,17872.07,2020,13200,,2,,05
1 05.227.01.163.00 2020,4660.0,KALE GARBIKETA KONTRATUA,1235000.0,1235000.0,0.0,1070596.87,164403.13,1070596.87,1070596.87,1070596.87,1070596.87,2020,16300,,2,,05
1 05.227.01.241.00 2020,5639.0,GARBIKETA.GABRIEL ZELAIA,8350.0,8350.0,0.0,8488.6,-138.6,8488.6,8488.6,8488.6,8488.6,2020,24100,,2,,05
1 05.227.01.323.10 2020,5230.0,GARBIKETA.IKASTETXEAK,462358.0,462358.0,0.0,441016.91,21341.09,441016.91,441016.91,441016.91,441016.91,2020,32310,,2,,05
1 05.227.01.323.30 2020,5231.0,GARBIKETA.HAUR ESKOLA,95593.0,95593.0,0.0,68989.5,26603.5,68989.5,68989.5,68989.5,68989.5,2020,32330,,2,,05
1 05.227.01.324.10 2020,5232.0,GARBIKETA.HLP IKASTAROAK,10203.0,10203.0,0.0,7651.62,2551.38,7651.62,7651.62,7651.62,7651.62,2020,32410,,2,,05
1 05.227.01.326.01 2020,5233.0,GARBIKETA.MUSIKA ESK,1000.0,1000.0,0.0,505.27,494.73,505.27,505.27,505.27,505.27,2020,32601,,2,,05
1 05.227.01.326.03 2020,5234.0,GARBIKETA.HHI-EPA,15463.0,15463.0,0.0,10308.24,5154.76,10308.24,10308.24,10308.24,10308.24,2020,32603,,2,,05
1 05.227.01.333.00 2020,5235.0,GARBIKETA.KULTUR ETXEA,157574.0,157574.0,0.0,142900.75,14673.25,142900.75,142900.75,142900.75,142900.75,2020,33300,,2,,05
1 05.227.01.335.10 2020,5236.0,GARBIKETA.EUSKALTEGIA,11322.0,11322.0,0.0,12126.13,-804.13,12126.13,12126.13,12126.13,12126.13,2020,33510,,2,,05
1 05.227.01.342.00 2020,5237.0,GARBIKETA.KIROLDEGIA,270000.0,270000.0,0.0,262198.64,7801.36,262198.64,252153.21,252153.21,252153.21,2020,34200,,2,,05
1 05.227.01.342.00 2019,6289.0,GARBIKETA.KIROLDEGIA,3319.97,0.0,0.0,2596.93,723.04,2596.93,2596.93,2596.93,2596.93,2019,34200,,2,,05
1 05.227.01.342.01 2020,5238.0,GARBIKETA.KANPO IGERILEKUAK,23100.0,23100.0,0.0,17274.6,5825.4,17274.6,17274.6,17274.6,17274.6,2020,34201,,2,,05
1 05.227.01.920.02 2020,4661.0,GARBITZEKO KONT:UDAL ERAIKINAK,164000.0,164000.0,0.0,158438.13,5561.87,158438.13,158438.13,158438.13,158438.13,2020,92002,,2,,05
1 05.227.08.441.10 2020,6151.0,KONTRAT.HIRIBUSA,22000.0,22000.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,2020,44110,,2,,05
1 05.227.97.134.00 2020,4662.0,KONTRATUA:IGOGAILU.MANTEN.,16500.0,16500.0,0.0,10533.62,5966.38,10533.62,10533.62,10533.62,10533.62,2020,13400,,2,,05
1 05.227.98.133.00 2020,4663.0,KONTRATUA.KASKORA SARTZEKO SISTEMA,16000.0,16000.0,0.0,15833.93,166.07,15833.93,15833.93,15833.93,15833.93,2020,13300,,2,,05
1 05.227.98.153.40 2020,4664.0,KONTRAT.KARTOGRAFIA-GIS ZERBITZUA.,21200.0,21200.0,0.0,8893.5,12306.5,8893.5,1815.0,1815.0,1815.0,2020,15340,,2,,05
1 05.227.98.153.40 2019,6290.0,KONTRAT.KARTOGRAFIA-GIS ZERBITZUA.,14459.5,0.0,0.0,14459.5,0.0,14459.5,14459.5,14459.5,14459.5,2019,15340,,2,,05
1 05.227.98.311.01 2020,4890.0,KOMUNAK-JAIAK,25000.0,25000.0,0.0,8901.59,16098.41,8901.59,8901.59,8901.59,8901.59,2020,31101,,2,,05
1 05.227.99.133.00 2020,4666.0,KONTRATUA:SEMAFOROEN MANTEN.,9500.0,9500.0,0.0,6956.46,2543.54,6956.46,6956.46,6956.46,6956.46,2020,13300,,2,,05
1 05.227.99.163.00 2020,6152.0,ESPALOIEN GARBIKETA,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,2020,16300,,2,,05
1 05.227.99.171.00 2020,4667.0,KONTRATUA:PARKEAK-LORATEGIAK,477100.0,477100.0,0.0,463335.42,13764.58,463335.42,463335.42,463335.42,463335.42,2020,17100,,2,,05
1 05.227.99.311.00 2020,4668.0,KONTRATUA:ARRATOI-GARBIKETA,8000.0,8000.0,0.0,6680.72,1319.28,6680.72,6680.72,6680.72,6680.72,2020,31100,,2,,05
1 05.227.99.311.01 2020,4669.0,KONTRATUA:KOMUNEN GARBIKETA,28800.0,28800.0,0.0,26496.89,2303.11,26496.89,26496.89,26496.89,26496.89,2020,31101,,2,,05
1 05.422.01.441.10 2020,4672.0,GIPUZKOAKO GARRAIO AGENTZIA. KUOTA,5000.0,5000.0,0.0,4034.89,965.11,4034.89,4034.89,4034.89,4034.89,2020,44110,,4,,05
1 05.422.01.441.10 2019,6291.0,GIPUZKOAKO GARRAIO AGENTZIA. KUOTA,12480.0,0.0,0.0,12480.0,0.0,12480.0,0.0,0.0,0.0,2019,44110,,4,,05
1 05.471.01.441.10 2020,4674.0,EMAKIDA..HERNANIKO HIRIBUSA,77896.0,77896.0,0.0,77896.0,0.0,77896.0,77896.0,77896.0,77896.0,2020,44110,,4,,05
1 05.601.01.134.00 2020,4676.0,IRISGARRITASUN OBRAK,75000.0,75000.0,0.0,37303.45,37696.55,37303.45,0.0,0.0,0.0,2020,13400,,6,,05
1 05.601.01.153.20 2020,6153.0,ASFALTATZE PLANA,100000.0,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2020,15320,,6,,05
1 05.601.01.153.70 2020,4891.0,LANDA BIDEAK. INBERTSIOA,105000.0,105000.0,0.0,105000.0,0.0,32192.36,32192.36,32192.36,32192.36,2020,15370,,6,,05
1 05.601.01.153.70 2019,6292.0,LANDA BIDEAK. INBERTSIOA,76852.99,0.0,0.0,69919.95,6933.04,69919.95,69919.95,69919.95,69919.95,2019,15370,,6,,05
1 05.601.02.153.30 2018,6293.0,URBANIZAZIOA.MAÑE-FLAQUER PLAZA,99425.25,0.0,0.0,99425.25,0.0,0.0,0.0,0.0,0.0,2018,15330,,6,,05
1 05.609.01.171.00 2018,6294.0,LOREZAINTZA INBERTSIOAK,8210.43,0.0,0.0,0.0,8210.43,0.0,0.0,0.0,0.0,2018,17100,,6,,05
1 05.609.02.153.30 2019,6295.0,MASKOTA PARKEA,6602.37,0.0,0.0,6602.37,0.0,6602.37,6602.37,6602.37,6602.37,2019,15330,,6,,05
1 05.609.03.153.30 2020,5242.0,KALE ALTZARIAK,10000.0,10000.0,0.0,13504.05,-3504.05,13504.05,13504.05,13504.05,13504.05,2020,15330,,6,,05
1 05.609.05.153.30 2020,6154.0,MARKESINA-Atsegindegi,30000.0,10000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2020,15330,,6,,05
1 05.622.01.323.10 2020,4892.0,IKASTETXEAK-INBERTSIOAK,100000.0,100000.0,0.0,100122.74,-122.74,100122.74,88669.78,88669.78,88669.78,2020,32310,,6,,05
1 05.622.01.323.10 2019,6296.0,IKASTETXEAK-INBERTSIOAK,21037.06,0.0,0.0,21037.06,0.0,21037.06,11845.9,11845.9,11845.9,2019,32310,,6,,05
1 05.622.01.920.02 2020,6155.0,UDALETXEKO ESTALKIA,30000.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,2020,92002,,6,,05
1 05.622.01.920.02 2018,6297.0,INBERTSIOAK-UDAL ARETO NAGUSIA,184154.11,0.0,0.0,184154.11,0.0,0.0,0.0,0.0,0.0,2018,92002,,6,,05
1 05.622.02.323.10 2020,6156.0,ELIZATXO-PSIKOMOTRIZITATE GELA,70000.0,70000.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,2020,32310,,6,,05
1 05.623.01.160.00 2020,5245.0,HOBEKUNTZAK-SANEAMENDUA,70000.0,70000.0,0.0,70000.0,0.0,10797.4,0.0,0.0,0.0,2020,16000,,6,,05
1 05.623.01.160.00 2019,6298.0,HOBEKUNTZAK-SANEAMENDUA,3000.0,0.0,0.0,3000.0,0.0,3000.0,3000.0,3000.0,3000.0,2019,16000,,6,,05
1 05.623.01.164.00 2018,6299.0,HILERRIA INBERTSIOAK,17424.0,0.0,0.0,17424.0,0.0,17424.0,17424.0,17424.0,17424.0,2018,16400,,6,,05
1 05.623.01.241.00 2018,6300.0,GABRIEL ZELAIA-INSTALAZIOAK,9440.55,0.0,0.0,9440.55,0.0,9440.55,9440.55,9440.55,9440.55,2018,24100,,6,,05
1 05.623.02.161.00 2020,4683.0,HOBEKUNTZAK-UR HORNIDURA,50000.0,50000.0,0.0,50000.0,0.0,26784.03,9741.03,9741.03,9741.03,2020,16100,,6,,05
1 05.623.02.161.00 2018,6301.0,HOBEKUNTZAK-UR HORNIDURA,14711.4,0.0,0.0,14686.81,24.59,14686.81,14686.81,14686.81,14686.81,2018,16100,,6,,05
1 05.623.02.164.00 2020,6339.0,HILERRIA-Kolunbarioak,35000.0,0.0,0.0,29611.12,5388.88,29611.12,29611.12,29611.12,29611.12,2020,16400,,6,,05
1 05.623.02.326.01 2019,6302.0,INBERTSIOAK.MUSIKAESK.HAIZE EGOKITUA,40200.0,0.0,0.0,25773.0,14427.0,25773.0,25773.0,25773.0,25773.0,2019,32601,,6,,05
1 05.624.01.153.40 2018,6303.0,KAMIOIA.OBRETAKO LANTALDEA,90000.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0,2018,15340,,6,,05
1 09.227.07.172.20 2019,6304.0,HE-7-KUTSADURA-ZARATA,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,2019,17220,,2,,09
1 09.227.98.172.20 2020,6157.0,HE-20-BERRERABILGARRIAK,18000.0,18000.0,0.0,18000.0,0.0,2344.79,2344.79,2344.79,2344.79,2020,17220,,2,,09
1 09.227.98.231.03 2017,6305.0,HERABAKI-5-KULTUR AISIALDI EKINTZAK,317.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,2017,23103,,2,,09
1 09.227.98.231.90 2020,6158.0,HE-3-IKASTAROAK ADINEKOAK,1089.0,1089.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,2020,23190,,2,,09
1 09.227.99.172.20 2020,6159.0,HE-16-PLASTIKO POLTSAK,10000.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,2020,17220,,2,,09
1 09.227.99.231.90 2020,6160.0,HE-1-AHOLKULARITZA ADINEKOENTZAT,9075.0,9075.0,0.0,9075.0,0.0,0.0,0.0,0.0,0.0,2020,23190,,2,,09
1 09.227.99.241.00 2020,6161.0,HE-15-BERTAKO PRODUKTUAK,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,24100,,2,,09
1 09.471.01.241.00 2020,6337.0,HE-15-DIRULAG.ELIKADURA BURUJABETZA,50000.0,0.0,0.0,50000.0,0.0,38705.88,30964.7,30964.7,30964.7,2020,24100,,4,,09
1 09.601.01.151.10 2019,6329.0,HE-4-BIZIKLETA PISTA,120000.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,2019,15110,,6,,09
1 09.601.01.342.09 2018,6306.0,HE-6-ATL PISTA INGURUA,17000.0,0.0,0.0,17000.0,0.0,17000.0,0.0,0.0,0.0,2018,34209,,6,,09
1 09.601.02.151.10 2019,6330.0,HE-5-APARKALEKUA (Karabel/Akarregi),100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,2019,15110,,6,,09
1 09.601.02.153.30 2019,6331.0,HE-6-OINEZKOEN SEGURTASUNA,115000.0,0.0,0.0,115000.0,0.0,0.0,0.0,0.0,0.0,2019,15330,,6,,09
1 09.601.03.153.30 2020,6162.0,HE-12-ZUBIPE-LANDARE-APARKALEKUA,33396.0,33396.0,0.0,33396.0,0.0,0.0,0.0,0.0,0.0,2020,15330,,6,,09
1 09.609.01.153.30 2019,6307.0,HE-1-KOMUN PUBLIKO BERRIAK,65000.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,0.0,2019,15330,,6,,09
1 09.609.01.172.20 2020,6163.0,HE-9-NIRE BORDA PARKEA,50000.0,50000.0,0.0,50000.0,0.0,6776.0,0.0,0.0,0.0,2020,17220,,6,,09
1 09.609.04.153.30 2017,6308.0,HERABAKI-3-PARKEAK,104133.81,0.0,0.0,103553.01,580.8,103553.01,103553.01,103553.01,103553.01,2017,15330,,6,,09
1 09.609.04.231.03 2020,6164.0,HE-8-SOKADUN PARKEA,104000.0,104000.0,0.0,104000.0,0.0,0.0,0.0,0.0,0.0,2020,23103,,6,,09
1 09.609.05.151.10 2020,6165.0,HE-13-BIZIKLETA KAIOLA,33440.0,33440.0,0.0,33440.0,0.0,0.0,0.0,0.0,0.0,2020,15110,,6,,09
1 09.609.98.153.30 2017,6309.0,HERABAKI-12-KARABEL PARKEA,58718.57,0.0,0.0,58718.57,0.0,39631.03,39631.03,39631.03,39631.03,2017,15330,,6,,09
1 09.622.01.323.10 2017,6310.0,HERABAKI-32-ZIKUÑAGA IKASTETXEA,10012.75,0.0,0.0,10012.75,0.0,10012.75,0.0,0.0,0.0,2017,32310,,6,,09
1 09.622.02.342.09 2018,6311.0,HE1-ATLETISMO PISTA BERRITZEA,138781.74,0.0,0.0,138781.74,0.0,138781.74,138781.74,138781.74,138781.74,2018,34209,,6,,09
1 09.622.02.920.02 2018,6312.0,HE-8-ARGITERIA AURREZPENA,153545.41,0.0,0.0,153545.41,0.0,132963.15,45041.67,45041.67,45041.67,2018,92002,,6,,09
1 09.623.01.172.40 2020,6166.0,HE-21-KAXKO ARGITERIA,165000.0,125000.0,0.0,165000.0,0.0,0.0,0.0,0.0,0.0,2020,17240,,6,,09
1 09.623.02.162.10 2020,6167.0,HE-19-GARBIGUNE IBILTARIA,66000.0,66000.0,0.0,66000.0,0.0,0.0,0.0,0.0,0.0,2020,16210,,6,,09
1 09.623.02.165.00 2019,6313.0,HE-2-KALE ARGITERIA HOBEKUNTZAK,116842.78,0.0,0.0,116842.78,0.0,0.0,0.0,0.0,0.0,2019,16500,,6,,09
1 09.623.03.165.00 2018,6314.0,HE-2-ARGITERIA-ERGOBIA-IBAIONDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,16500,,6,,09
1 09.623.04.165.00 2018,6315.0,HE-3-ARGITERIA LANAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,16500,,6,,09
1 09.643.03.151.10 2018,6316.0,HE-7-AZTERLANA-HARROBIA,4386.25,0.0,0.0,4386.25,0.0,4386.25,0.0,0.0,0.0,2018,15110,,6,,09
1 10.226.02.912.00 2020,6168.0,PROTOKOLO GASTUAK-GOB.ORGANOAK,8000.0,8000.0,0.0,766.4,7233.6,766.4,766.4,766.4,766.4,2020,91200,,2,,10
1 10.226.03.912.00 2020,6169.0,PUBLIZITATEA-GOB.ORGANOAK,26000.0,26000.0,0.0,29904.1,-3904.1,29904.1,25596.5,25596.5,25596.5,2020,91200,,2,,10
1 10.226.99.912.00 2020,6170.0,HAINBAT GASTU-GOB.ORGANOAK,5000.0,5000.0,0.0,1541.09,3458.91,1541.09,1541.09,1541.09,1541.09,2020,91200,,2,,10
1 10.227.07.912.00 2020,6171.0,KANPO LANAK-GOB.ORGANOAK,15000.0,15000.0,0.0,3650.0,11350.0,3650.0,3650.0,3650.0,3650.0,2020,91200,,2,,10
1 10.227.07.912.00 2019,6317.0,KANPO LANAK.HAINBAT.GOBERNU ORGANOAK,675.0,0.0,0.0,675.0,0.0,675.0,675.0,675.0,675.0,2019,91200,,2,,10
1 10.227.99.912.00 2020,6172.0,KONTRATUA.BIZIKIDETZA PROIEKTUA,32545.0,32545.0,0.0,33207.24,-662.24,33207.24,31325.69,31325.69,31325.69,2020,91200,,2,,10
1 10.227.99.912.00 2019,6318.0,KONTRATUA.BIZIKIDETZA PROIEKTUA,8470.0,0.0,0.0,8470.0,0.0,8470.0,8470.0,8470.0,8470.0,2019,91200,,2,,10
1 10.230.01.912.00 2020,6173.0,DIETAK:GOBERNU ORGANOAK,4000.0,4000.0,0.0,774.08,3225.92,774.08,774.08,774.08,774.08,2020,91200,,2,,10
1 10.421.01.922.00 2020,4543.0,UDALBILTZA. KUOTA,50000.0,50000.0,0.0,50000.0,0.0,50000.0,50000.0,50000.0,50000.0,2020,92200,,4,,10
1 10.422.01.922.00 2020,4542.0,EUDEL. KUOTA,5000.0,5000.0,0.0,4507.59,492.41,4507.59,4507.59,4507.59,4507.59,2020,92200,,4,,10
1 10.422.02.922.00 2020,6174.0,HOBEKI ELKARTEA,6000.0,6000.0,0.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0,2020,92200,,4,,10
1 10.481.01.912.00 2020,6175.0,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,7000.0,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,2020,91200,,4,,10
1 10.481.01.912.00 2019,6319.0,DIRULAGUNTZA ZUZENAK.GOBERNU ORGANUAK,4800.0,0.0,0.0,4800.0,0.0,4800.0,4800.0,4800.0,4800.0,2019,91200,,4,,10
1 10.481.02.912.00 2020,6176.0,TALDE POLITIKOEN ASIGNAZIOAK,81200.0,81200.0,0.0,80316.0,884.0,80316.0,80316.0,80316.0,80316.0,2020,91200,,4,,10
