#Partida,Barruko ,Deskribapena,Has.ko aurrek.,B. betiko aurrek.,Atxikipenak,Baimendua,Erabilgarria,Xedatua,Obligazioa,ME,Ordainketa,Urtea,Funtzionala,Dirección,Kapitulua,Sección,Organikoa
1 02.626.01.920.20 2016,5507.0,INFORMAZIO-PROZESUETARAKO EKIPOAK,0.0,1229.3,0.0,0.0,1229.3,0.0,0.0,0.0,0.0,2016,92020,,6,,02
1 02.628.01.332.10 2017,4581.0,FUNTS BIBLIOGRAFIKOAK,40000.0,40000.0,0.0,37572.91,2427.09,37572.91,37572.91,37572.91,37572.91,2017,33210,,6,,02
1 02.629.01.341.00 2014,5509.0,KIROL SAILA-INBERTSIOAK,0.0,2130.48,0.0,0.0,2130.48,0.0,0.0,0.0,0.0,2014,34100,,6,,02
1 02.643.01.151.10 2017,4583.0,PROIEKTU TEKNIKOAK.HIRIGINTZA,183300.0,183300.0,0.0,170955.78,12344.22,34820.78,13706.28,13706.28,13706.28,2017,15110,,6,,02
1 02.643.01.151.10 2016,5417.0,PROIEKTU TEKNIKOAK.HIRIGINTZA,0.0,189046.4,0.0,68364.4,120682.0,68364.4,65339.4,65339.4,65339.4,2016,15110,,6,,02
1 02.643.01.151.10 2015,5416.0,PROIEKTUAK: HIRIGINTZA,0.0,37000.0,0.0,0.0,37000.0,0.0,0.0,0.0,0.0,2015,15110,,6,,02
1 02.644.01.920.20 2017,4584.0,APLIKAZIO INFORMATIKOAK,1000.0,26920.0,0.0,22426.08,4493.92,22426.08,19376.88,19376.88,19376.88,2017,92020,,6,,02
1 02.644.01.920.20 2016,5511.0,APLIKAZIO INFORMATIKOAK,0.0,3061.3,0.0,0.0,3061.3,0.0,0.0,0.0,0.0,2016,92020,,6,,02
1 02.644.01.920.20 2014,5510.0,APLIKAZIO INFORMATIKOAK,0.0,7018.0,0.0,7018.0,0.0,7018.0,7018.0,7018.0,7018.0,2014,92020,,6,,02
1 02.731.01.231.90 2017,4586.0,"KAPITAL EKARPENA:""ONGINTZA""",3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2017,23190,,7,,02
1 02.731.01.943.20 2017,4587.0,"KAPITAL EKARPENA:""EREÑOTZU""",69707.0,69707.0,0.0,69707.0,0.0,69707.0,69707.0,69707.0,69707.0,2017,94320,,7,,02
1 02.823.01.931.00 2017,4588.0,PERTSONALARENTZAKO AURRERAKINAK,100.0,100.0,0.0,5600.0,-5500.0,5600.0,5600.0,5600.0,5600.0,2017,93100,,8,,02
1 02.852.01.933.00 2017,5550.0,FAGOLLAGA SA-AKZIO EROSKETA,0.0,100000.0,0.0,25000.0,75000.0,0.0,0.0,0.0,0.0,2017,93300,,8,,02
1 02.933.01.011.00 2017,4589.0,MAILEGUEN AMORTIZAZIOA,420012.0,420012.0,0.0,418691.49,1320.51,418691.49,418691.49,418691.49,418691.49,2017,01100,,9,,02
1 05.200.02.133.00 2017,4591.0,ADIF-TERRENUEN ALOKAIRUA,1000.0,1000.0,0.0,1005.61,-5.61,1005.61,1005.61,1005.61,1005.61,2017,13300,,2,,05
1 05.210.01.153.20 2017,4592.0,KALEAK.BIDEAK.MANTENUA.,175000.0,175000.0,0.0,148046.33,26953.67,148046.33,117884.72,117884.72,117884.72,2017,15320,,2,,05
1 05.210.01.153.20 2016,5513.0,KALEAK.BIDEAK.MANTENUA.,0.0,24094.63,0.0,15173.4,8921.23,15173.4,15173.4,15173.4,15173.4,2016,15320,,2,,05
1 05.210.01.153.70 2017,4593.0,LANDA BIDEA. MANTENUA,20000.0,20000.0,0.0,20591.03,-591.03,20591.03,20591.03,20591.03,20591.03,2017,15370,,2,,05
1 05.210.01.153.70 2016,5514.0,LANDA BIDEA. MANTENUA,0.0,3140.25,0.0,3140.25,0.0,3140.25,3140.25,3140.25,3140.25,2016,15370,,2,,05
1 05.210.01.160.00 2017,4594.0,SANEAMENDU-ARAZKETA.MANTENUA,21400.0,21400.0,0.0,5869.7,15530.3,5869.7,5869.7,5869.7,5869.7,2017,16000,,2,,05
1 05.210.01.161.00 2017,4595.0,UR SAREA.MANTENUA,101400.0,101400.0,0.0,79841.1,21558.9,79841.1,50337.95,50337.95,50337.95,2017,16100,,2,,05
1 05.210.01.161.00 2016,5515.0,UR SAREA.MANTENUA,0.0,2950.41,0.0,0.0,2950.41,0.0,0.0,0.0,0.0,2016,16100,,2,,05
1 05.210.01.165.00 2017,4596.0,KALEKO ARGIKUNTZA SAREA.MANTENUA,118000.0,118000.0,0.0,62354.4,55645.6,62354.4,62354.4,62354.4,62354.4,2017,16500,,2,,05
1 05.210.01.165.00 2016,5519.0,KALEKO ARGIKUNTZA SAREA.MANTENUA,0.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,2016,16500,,2,,05
1 05.210.01.171.00 2017,4597.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,35000.0,35000.0,0.0,24848.78,10151.22,24848.78,20648.87,20648.87,20648.87,2017,17100,,2,,05
1 05.210.01.171.00 2016,5520.0,BESTE LANAK:PARKEAK ETA LORATEGIAK,0.0,7529.04,0.0,7529.04,0.0,7529.04,7529.04,7529.04,7529.04,2016,17100,,2,,05
1 05.210.01.414.00 2017,4598.0,INGURUNEAREN HOBEKUNTZA.MANTENUA,59100.0,59100.0,0.0,59286.11,-186.11,37286.11,28183.61,28183.61,28183.61,2017,41400,,2,,05
1 05.210.01.414.00 2016,5454.0,INGURUNEAREN HOBEKUNTZA.MANTENUA,0.0,1058.75,0.0,1058.75,0.0,1058.75,1058.75,1058.75,1058.75,2016,41400,,2,,05
1 05.210.01.414.00 2015,5521.0,MANT:INGURUNEAREN HOBEKUNTZA,0.0,1452.0,0.0,0.0,1452.0,0.0,0.0,0.0,0.0,2015,41400,,2,,05
1 05.211.01.132.00 2017,4599.0,UDALTZAINGOA.ERAIKINA.MENTENU OROKORRA,3500.0,3500.0,0.0,543.45,2956.55,543.45,543.45,543.45,543.45,2017,13200,,2,,05
1 05.211.01.153.40 2017,4600.0,ZERBITZUETAKO PABILOIA.MANTENUA,5000.0,5000.0,0.0,2937.82,2062.18,2937.82,2937.82,2937.82,2937.82,2017,15340,,2,,05
1 05.211.01.164.00 2017,4601.0,HILERRIA.MANTENU OROKORRA,8500.0,8500.0,0.0,10010.37,-1510.37,10010.37,10010.37,10010.37,10010.37,2017,16400,,2,,05
1 05.211.01.311.01 2017,4602.0,KOMUNAK.MANTENU OROKORRA,1200.0,1200.0,0.0,2159.59,-959.59,2159.59,2159.59,2159.59,2159.59,2017,31101,,2,,05
1 05.211.01.323.10 2017,4603.0,IKASTETXEAK-MANTENUA,50000.0,50000.0,0.0,56195.32,-6195.32,49795.32,47617.32,47617.32,47617.32,2017,32310,,2,,05
1 05.211.01.323.30 2017,4604.0,MANTEN.ERAIKINA:HAUR-ESKOLA,4000.0,4000.0,0.0,7264.64,-3264.64,7264.64,7264.64,7264.64,7264.64,2017,32330,,2,,05
1 05.211.01.326.01 2017,4605.0,MANTEN.ERAIKINA:MUSIKA ESKOLA,2000.0,2000.0,0.0,6954.59,-4954.59,6954.59,6954.59,6954.59,6954.59,2017,32601,,2,,05
1 05.211.01.326.03 2017,4606.0,MANT.ERAIKINA:H.I.I.,1000.0,1000.0,0.0,1103.83,-103.83,1103.83,1103.83,1103.83,1103.83,2017,32603,,2,,05
1 05.211.01.333.00 2017,4607.0,MANTEN ERAIKINA:KULTUR ETXEA,12000.0,12000.0,0.0,8696.95,3303.05,8696.95,8696.95,8696.95,8696.95,2017,33300,,2,,05
1 05.211.01.335.10 2017,5194.0,MANTENU OROKORRA.EUSKALTEGIA,1000.0,1000.0,0.0,2048.02,-1048.02,2048.02,2048.02,2048.02,2048.02,2017,33510,,2,,05
1 05.211.01.920.02 2017,4609.0,MANTENU OROKORRA.UDAL ERAIKINAK,130000.0,130000.0,0.0,98705.38,31294.62,68705.38,66340.13,66340.13,66340.13,2017,92002,,2,,05
1 05.211.01.920.02 2016,5443.0,MANTENU OROKORRA.UDALETXEA,0.0,1998.13,0.0,0.0,1998.13,0.0,0.0,0.0,0.0,2016,92002,,2,,05
1 05.211.01.929.10 2017,4610.0,MANT.ERAIKINA:EPAITEGIA,500.0,500.0,0.0,1033.4,-533.4,1033.4,1033.4,1033.4,1033.4,2017,92910,,2,,05
1 05.212.01.133.00 2017,4611.0,MANT:SEMAFOROAK,3000.0,3000.0,0.0,6185.01,-3185.01,6185.01,6185.01,6185.01,6185.01,2017,13300,,2,,05
1 05.212.01.136.00 2017,4612.0,SUHILTZAILEAK.MANTENU OROKORRA,400.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,2017,13600,,2,,05
1 05.212.01.153.40 2017,4613.0,MANT.MAKIN:PABILOIA,12000.0,12000.0,0.0,8509.13,3490.87,8509.13,8509.13,8509.13,8509.13,2017,15340,,2,,05
1 05.212.01.323.10 2017,4614.0,MANT.MAKIN:IKASTETXEAK,40000.0,40000.0,0.0,23580.34,16419.66,23580.34,23580.34,23580.34,23580.34,2017,32310,,2,,05
1 05.212.01.323.30 2017,4615.0,MANT.MAKIN:HAUR-ESKOLA,7000.0,7000.0,0.0,6774.83,225.17,6774.83,6774.83,6774.83,6774.83,2017,32330,,2,,05
1 05.212.01.326.01 2017,4616.0,MANT.MAKIN:MUSIKA ESKOLA,4000.0,4000.0,0.0,1982.86,2017.14,1982.86,1982.86,1982.86,1982.86,2017,32601,,2,,05
1 05.212.01.326.03 2017,4617.0,MANT.MAKIN:H.I.I.,3000.0,3000.0,0.0,2852.84,147.16,2852.84,2852.84,2852.84,2852.84,2017,32603,,2,,05
1 05.212.01.333.00 2017,4618.0,MANT.MAKIN:KULTUR ETXEA,8000.0,8000.0,0.0,7622.71,377.29,7622.71,6865.25,6865.25,6865.25,2017,33300,,2,,05
1 05.212.01.335.10 2017,5195.0,MANTENUA MAKINARIA.EUSKALTEGIA,1000.0,1000.0,0.0,1392.75,-392.75,1392.75,1392.75,1392.75,1392.75,2017,33510,,2,,05
1 05.212.01.414.00 2017,4619.0,MANT.MAKIN:INGURUN.HOBEKUNTZA,5000.0,5000.0,0.0,165.46,4834.54,165.46,165.46,165.46,165.46,2017,41400,,2,,05
1 05.212.01.920.02 2017,4621.0,MANT.MAKIN:UDAL ERAIKINAK,33000.0,33000.0,0.0,27426.49,5573.51,27426.49,26656.93,26656.93,26656.93,2017,92002,,2,,05
1 05.212.01.929.10 2017,4622.0,MANT.MAKIN:EPAITEGIA,1500.0,1500.0,0.0,1468.55,31.45,1468.55,1468.55,1468.55,1468.55,2017,92910,,2,,05
1 05.213.01.153.40 2017,4623.0,MANT.IBILG:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,9769.95,-269.95,9769.95,9769.95,9769.95,9769.95,2017,15340,,2,,05
1 05.213.01.161.00 2017,4624.0,MANT.IBILG:URAK,3500.0,3500.0,0.0,2869.07,630.93,2869.07,2869.07,2869.07,2869.07,2017,16100,,2,,05
1 05.213.01.165.00 2017,4625.0,MANT.IBILG:KALEKO ARGIKUNTZA,4100.0,4100.0,0.0,1669.06,2430.94,1669.06,1669.06,1669.06,1669.06,2017,16500,,2,,05
1 05.213.01.323.10 2017,4626.0,MANT.IBILG:IKASTETXEAK,700.0,700.0,0.0,63.36,636.64,63.36,63.36,63.36,63.36,2017,32310,,2,,05
1 05.213.01.414.00 2017,4627.0,MANT.IBILG:INGURUN.HOBEKUNTZA,1932.0,1932.0,0.0,3995.21,-2063.21,3995.21,3995.21,3995.21,3995.21,2017,41400,,2,,05
1 05.213.01.920.00 2017,4628.0,MANT.IBILG:ADMIN.OROKORRA,800.0,800.0,0.0,293.99,506.01,293.99,293.99,293.99,293.99,2017,92000,,2,,05
1 05.214.01.920.00 2017,4629.0,MANT.BULEGO EKIPOA,40000.0,50000.0,0.0,44507.13,5492.87,44507.13,44507.13,44507.13,44507.13,2017,92000,,2,,05
1 05.221.01.161.00 2017,4631.0,ENERG.ELEKT:URAK,25000.0,25000.0,0.0,24052.48,947.52,24052.48,24052.48,24052.48,24052.48,2017,16100,,2,,05
1 05.221.01.164.00 2017,5570.0,ELEKTRIZITATEA.HILERRIA,0.0,0.0,0.0,191.42,-191.42,191.42,191.42,191.42,191.42,2017,16400,,2,,05
1 05.221.01.165.00 2017,4632.0,ENERG.ELEKT:KALEKO ARGIKUNTZA,272526.0,272526.0,0.0,269449.02,3076.98,269449.02,269449.02,269449.02,269449.02,2017,16500,,2,,05
1 05.221.01.241.01 2017,5196.0,ENERG.ELEKTR.IKASTAROAK-LANBIDE,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017,24101,,2,,05
1 05.221.01.323.10 2017,5197.0,ENERG.ELEKTR.IKASTETXEAK,100.0,100.0,0.0,48722.55,-48622.55,48722.55,48722.55,48722.55,48722.55,2017,32310,,2,,05
1 05.221.01.323.30 2017,5198.0,ENERG.ELEKTR.HAUR ESKOLA,100.0,100.0,0.0,6515.79,-6415.79,6515.79,6515.79,6515.79,6515.79,2017,32330,,2,,05
1 05.221.01.324.10 2017,5199.0,ENERG.ELEKTR.HLP IKASTAROAK,100.0,100.0,0.0,6052.33,-5952.33,6052.33,6052.33,6052.33,6052.33,2017,32410,,2,,05
1 05.221.01.326.01 2017,5200.0,ENERG.ELEKT:MUSIKA ESK,1000.0,1000.0,0.0,2613.9,-1613.9,2613.9,2613.9,2613.9,2613.9,2017,32601,,2,,05
1 05.221.01.326.03 2017,5201.0,ENERG.ELEKTR.HHI-EPA,100.0,100.0,0.0,2618.69,-2518.69,2618.69,2618.69,2618.69,2618.69,2017,32603,,2,,05
1 05.221.01.333.00 2017,5202.0,ENERG.ELEKTR.KULTUR ETXEA,100.0,100.0,0.0,14426.28,-14326.28,14426.28,14426.28,14426.28,14426.28,2017,33300,,2,,05
1 05.221.01.335.10 2017,5203.0,ENERG.ELEKT:EUSKALTEGIA,1000.0,1000.0,0.0,1516.79,-516.79,1516.79,1516.79,1516.79,1516.79,2017,33510,,2,,05
1 05.221.01.342.00 2017,5204.0,ENERG.ELEKT:KIROLDEGIA,1000.0,1000.0,0.0,67663.14,-66663.14,67663.14,67663.14,67663.14,67663.14,2017,34200,,2,,05
1 05.221.01.342.01 2017,5205.0,ENERG.ELEKT:KANPO IGERILEKUAK,1000.0,1000.0,0.0,29658.73,-28658.73,29658.73,29658.73,29658.73,29658.73,2017,34201,,2,,05
1 05.221.01.342.09 2017,5568.0,ELEKTRIZITATEA.BESTE KIROL ERAIKUNTZAK,0.0,0.0,0.0,578.6,-578.6,578.6,578.6,578.6,578.6,2017,34209,,2,,05
1 05.221.01.920.02 2017,4633.0,ENERG.ELEKT:UDAL ERAIKINAK,303430.0,303430.0,0.0,70571.34,232858.66,70571.34,70571.34,70571.34,70571.34,2017,92002,,2,,05
1 05.221.01.929.10 2017,5206.0,ENERG.ELEKTR.BAKE EPAITEGIA,100.0,100.0,0.0,3663.6,-3563.6,3663.6,3663.6,3663.6,3663.6,2017,92910,,2,,05
1 05.221.02.160.00 2017,4634.0,SANEAMENTUA-ARAZKETA. AÑARBE,522000.0,522000.0,0.0,477204.72,44795.28,477204.72,477204.72,477204.72,477204.72,2017,16000,,2,,05
1 05.221.02.161.00 2017,4635.0,UR HORNIDURA-AÑARBE,418330.0,418330.0,0.0,414561.51,3768.49,414561.51,414561.51,414561.51,414561.51,2017,16100,,2,,05
1 05.221.03.241.01 2017,5207.0,GASA.IKASTAROAK-LANBIDE,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017,24101,,2,,05
1 05.221.03.323.10 2017,5208.0,GASA.IKASTETXEAK,100.0,100.0,0.0,38324.1,-38224.1,38324.1,38324.1,38324.1,38324.1,2017,32310,,2,,05
1 05.221.03.323.30 2017,5209.0,GASA.HAUR ESKOLA,100.0,100.0,0.0,3945.44,-3845.44,3945.44,3945.44,3945.44,3945.44,2017,32330,,2,,05
1 05.221.03.324.10 2017,5210.0,GASA.HLP IKASTAROAK,100.0,100.0,0.0,583.95,-483.95,583.95,583.95,583.95,583.95,2017,32410,,2,,05
1 05.221.03.326.01 2017,5211.0,GASA.MUSIKA ESK,1000.0,1000.0,0.0,1157.58,-157.58,1157.58,1157.58,1157.58,1157.58,2017,32601,,2,,05
1 05.221.03.326.03 2017,5212.0,GASA.HHI-EPA,100.0,100.0,0.0,3384.59,-3284.59,3384.59,3384.59,3384.59,3384.59,2017,32603,,2,,05
1 05.221.03.333.00 2017,5213.0,GASA.KULTUR ETXEA,100.0,100.0,0.0,6948.61,-6848.61,6948.61,6948.61,6948.61,6948.61,2017,33300,,2,,05
1 05.221.03.335.10 2017,5214.0,GASA.EUSKALTEGIA,1000.0,1000.0,0.0,1058.09,-58.09,1058.09,1058.09,1058.09,1058.09,2017,33510,,2,,05
1 05.221.03.342.00 2017,5215.0,GASA.KIROLDEGIA,1000.0,1000.0,0.0,35131.65,-34131.65,35131.65,35131.65,35131.65,35131.65,2017,34200,,2,,05
1 05.221.03.342.01 2017,5563.0,GASA KANPO IGERILEKUAK,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2017,34201,,2,,05
1 05.221.03.342.09 2017,5569.0,GASA.BESTE KIROL ERAIKUNTZAK,0.0,0.0,0.0,292.96,-292.96,292.96,292.96,292.96,292.96,2017,34209,,2,,05
1 05.221.03.920.02 2017,4636.0,GASA: UDAL ERAIKINAK,175400.0,175400.0,0.0,51046.35,124353.65,51046.35,51046.35,51046.35,51046.35,2017,92002,,2,,05
1 05.221.03.929.10 2017,5562.0,GASA BAKE EPAITEGIA,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017,92910,,2,,05
1 05.221.04.153.40 2017,4637.0,ERREGAIA:OBRETAKO LANTALDEA,9500.0,9500.0,0.0,7072.09,2427.91,7072.09,7072.09,7072.09,7072.09,2017,15340,,2,,05
1 05.221.04.161.00 2017,4638.0,ERREGAIA:URAK,3000.0,3000.0,0.0,1240.55,1759.45,1240.55,1240.55,1240.55,1240.55,2017,16100,,2,,05
1 05.221.04.165.00 2017,4639.0,ERREGAIA:KALEKO ARGIKUNTZA,5000.0,5000.0,0.0,2999.11,2000.89,2999.11,2999.11,2999.11,2999.11,2017,16500,,2,,05
1 05.221.04.323.10 2017,4640.0,ERREGAIA:IKASTETXEAK,900.0,900.0,0.0,920.66,-20.66,920.66,920.66,920.66,920.66,2017,32310,,2,,05
1 05.221.04.342.00 2017,5218.0,BIOMASA HORNIDURA,30000.0,30000.0,0.0,18324.24,11675.76,18324.24,8015.04,8015.04,8015.04,2017,34200,,2,,05
1 05.221.04.414.00 2017,4641.0,ERREGAIA:INGURUN.HOBEKUNTZA,1230.0,1230.0,0.0,818.62,411.38,818.62,818.62,818.62,818.62,2017,41400,,2,,05
1 05.221.04.920.00 2017,4642.0,ERREGAIA:ADMINIST.OROKORRA,800.0,800.0,0.0,480.26,319.74,480.26,480.26,480.26,480.26,2017,92000,,2,,05
1 05.221.09.241.01 2017,5219.0,GARBIKETA.PRODUKT.IKASTAROAK-LANBIDE,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017,24101,,2,,05
1 05.221.09.323.10 2017,5220.0,GARBIKETA.PRODUKT.IKASTETXEAK,100.0,100.0,0.0,5024.71,-4924.71,5024.71,5024.71,5024.71,5024.71,2017,32310,,2,,05
1 05.221.09.323.30 2017,5221.0,GARBIKETA.PRODUKT.HAUR ESKOLA,100.0,100.0,0.0,200.44,-100.44,200.44,200.44,200.44,200.44,2017,32330,,2,,05
1 05.221.09.324.10 2017,5222.0,GARBIKETA.PRODUKT.HLP IKASTAROAK,100.0,100.0,0.0,76.47,23.53,76.47,76.47,76.47,76.47,2017,32410,,2,,05
1 05.221.09.326.01 2017,5223.0,GARB PRODUKTUAK.MUSIKA ESK,100.0,100.0,0.0,484.19,-384.19,484.19,484.19,484.19,484.19,2017,32601,,2,,05
1 05.221.09.326.03 2017,5224.0,GARBIKETA.PRODUKT.HHI-EPA,100.0,100.0,0.0,260.47,-160.47,260.47,260.47,260.47,260.47,2017,32603,,2,,05
1 05.221.09.333.00 2017,5225.0,GARBIKETA.PRODUKT.KULTUR ETXEA,100.0,100.0,0.0,1033.05,-933.05,1033.05,1033.05,1033.05,1033.05,2017,33300,,2,,05
1 05.221.09.335.10 2017,5226.0,GARBIKETA PRODUKTUAK.EUSKALTEGIA,100.0,100.0,0.0,218.23,-118.23,218.23,218.23,218.23,218.23,2017,33510,,2,,05
1 05.221.09.342.00 2017,5227.0,GARB PRODUKTUAK.KIROLDEGIA,100.0,100.0,0.0,2681.28,-2581.28,2681.28,2681.28,2681.28,2681.28,2017,34200,,2,,05
1 05.221.09.342.01 2017,5228.0,GARB PRODUKTUAK.KANPO IGERILEKUAK,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017,34201,,2,,05
1 05.221.09.920.02 2017,4643.0,GARBIK.PROD.:UDAL ERAIKINAK,14000.0,14000.0,0.0,3668.57,10331.43,3668.57,3668.57,3668.57,3668.57,2017,92002,,2,,05
1 05.221.11.136.00 2017,4644.0,TRESNAK ETA ERREM:SUHILTZAILEAK,500.0,500.0,0.0,975.48,-475.48,975.48,975.48,975.48,975.48,2017,13600,,2,,05
1 05.221.11.153.40 2017,4645.0,ERREMINTAK:OBRETAKO LANTALDEA,4000.0,4000.0,0.0,3726.16,273.84,3726.16,3726.16,3726.16,3726.16,2017,15340,,2,,05
1 05.221.11.161.00 2017,4646.0,TRESNAK ERREM:URAK,2000.0,2000.0,0.0,1765.18,234.82,1765.18,1765.18,1765.18,1765.18,2017,16100,,2,,05
1 05.221.11.164.00 2017,4647.0,ERREMINTAK:HILERRIA,400.0,400.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,2017,16400,,2,,05
1 05.221.11.165.00 2017,4648.0,TRESNAK:KALEKO ARGIKUNTZA,4000.0,4000.0,0.0,1486.87,2513.13,1486.87,1486.87,1486.87,1486.87,2017,16500,,2,,05
1 05.221.99.161.00 2017,4649.0,B.HORNIDURAK:URAK,500.0,500.0,0.0,456.11,43.89,456.11,456.11,456.11,456.11,2017,16100,,2,,05
1 05.226.01.153.40 2017,4650.0,KANONAK:ZERBITZU PUBLIKOAK,1200.0,1200.0,0.0,1070.9,129.1,1070.9,1070.9,1070.9,1070.9,2017,15340,,2,,05
1 05.226.01.160.00 2017,4651.0,SANEAMENDUKO KANONA,32000.0,32000.0,0.0,30578.07,1421.93,30578.07,30578.07,30578.07,30578.07,2017,16000,,2,,05
1 05.226.06.414.00 2017,4652.0,ZUHAITZ EGUNA,3000.0,3000.0,0.0,3325.0,-325.0,3325.0,3325.0,3325.0,3325.0,2017,41400,,2,,05
1 05.226.99.135.00 2017,4653.0,MATERIALA.BABES ZIBILA,4000.0,4000.0,0.0,3773.42,226.58,3773.42,3773.42,3773.42,3773.42,2017,13500,,2,,05
1 05.226.99.153.40 2017,4654.0,H.GASTU:ZERBITZU PUBLIKOAK,3000.0,3000.0,0.0,1694.41,1305.59,1694.41,1694.41,1694.41,1694.41,2017,15340,,2,,05
1 05.226.99.161.00 2017,4655.0,KANONAK.BESTE.URAK,5000.0,5000.0,0.0,6882.17,-1882.17,6882.17,6882.17,6882.17,6882.17,2017,16100,,2,,05
1 05.226.99.162.10 2017,4656.0,MATERIALA.HONDAKINEN KUDEAKETA,60000.0,63000.0,0.0,65753.38,-2753.38,59753.38,56666.19,56666.19,56666.19,2017,16210,,2,,05
1 05.226.99.162.10 2016,5522.0,MATERIALA.HONDAKINEN KUDEAKETA,0.0,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,2016,16210,,2,,05
1 05.226.99.241.00 2017,4657.0,MANTENUA.MATERIALA.TRANSPACAR,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,2017,24100,,2,,05
1 05.226.99.333.00 2017,4658.0,H.GASTU:KULTUR ETXEA,750.0,750.0,0.0,661.98,88.02,661.98,661.98,661.98,661.98,2017,33300,,2,,05
1 05.226.99.929.10 2017,4659.0,H.GASTU:EPAITEGIA,400.0,400.0,0.0,300.0,100.0,300.0,300.0,300.0,300.0,2017,92910,,2,,05
1 05.227.01.163.00 2017,4660.0,KALE GARBIKETA KONTRATUA,1080000.0,1148857.0,0.0,1131597.01,17259.99,1131597.01,1129564.21,1129564.21,1129564.21,2017,16300,,2,,05
1 05.227.01.241.01 2017,5229.0,GARBIKETA.IKASTAROAK.LANBIDE,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017,24101,,2,,05
1 05.227.01.323.10 2017,5230.0,GARBIKETA.IKASTETXEAK,100.0,100.0,0.0,454463.19,-454363.19,454463.19,454463.19,454463.19,454463.19,2017,32310,,2,,05
1 05.227.01.323.30 2017,5231.0,GARBIKETA.HAUR ESKOLA,100.0,100.0,0.0,90612.84,-90512.84,90612.84,90612.84,90612.84,90612.84,2017,32330,,2,,05
1 05.227.01.324.10 2017,5232.0,GARBIKETA.HLP IKASTAROAK,100.0,100.0,0.0,10908.48,-10808.48,10908.48,10908.48,10908.48,10908.48,2017,32410,,2,,05
1 05.227.01.326.01 2017,5233.0,GARBIKETA.MUSIKA ESK,100.0,100.0,0.0,6363.24,-6263.24,6363.24,6363.24,6363.24,6363.24,2017,32601,,2,,05
1 05.227.01.326.03 2017,5234.0,GARBIKETA.HHI-EPA,100.0,100.0,0.0,16767.72,-16667.72,16767.72,16767.72,16767.72,16767.72,2017,32603,,2,,05
1 05.227.01.333.00 2017,5235.0,GARBIKETA.KULTUR ETXEA,100.0,100.0,0.0,146960.05,-146860.05,146960.05,146960.05,146960.05,146960.05,2017,33300,,2,,05
1 05.227.01.335.10 2017,5236.0,GARBIKETA.EUSKALTEGIA,1000.0,1000.0,0.0,13576.31,-12576.31,13576.31,13576.31,13576.31,13576.31,2017,33510,,2,,05
1 05.227.01.342.00 2017,5237.0,GARBIKETA.KIROLDEGIA,1000.0,1000.0,0.0,251874.75,-250874.75,251874.75,251874.75,251874.75,251874.75,2017,34200,,2,,05
1 05.227.01.342.01 2017,5238.0,GARBIKETA.KANPO IGERILEKUAK,1000.0,1000.0,0.0,23336.57,-22336.57,23336.57,23336.57,23336.57,23336.57,2017,34201,,2,,05
1 05.227.01.920.02 2017,4661.0,GARBITZEKO KONT:UDAL ERAIKINAK,1217300.0,1217300.0,0.0,157141.96,1060158.04,157141.96,157141.96,157141.96,157141.96,2017,92002,,2,,05
1 05.227.95.162.20 2017,4888.0,ETXEKO HONDAKINAK.KUDEAKETA,448000.0,448000.0,0.0,442625.27,5374.73,442625.27,442625.27,442625.27,442625.27,2017,16220,,2,,05
1 05.227.96.162.10 2017,4889.0,ATEZ ATE BULEGO ZERBITZUA,57000.0,57000.0,0.0,57277.65,-277.65,57277.65,57277.65,57277.65,57277.65,2017,16210,,2,,05
1 05.227.97.134.00 2017,4662.0,KONTRATUA:IGOGAILU.MANTEN.,21500.0,21500.0,0.0,18085.89,3414.11,18085.89,18085.89,18085.89,18085.89,2017,13400,,2,,05
1 05.227.98.133.00 2017,4663.0,KONTRAT:KASKORA SARTZEKO,18000.0,23085.0,0.0,40499.01,-17414.01,40499.01,40499.01,40499.01,40499.01,2017,13300,,2,,05
1 05.227.98.153.40 2017,4664.0,KONTRAT.KARTOGRAFA-GIS ZERBITZUA.,20000.0,41175.0,0.0,21175.0,20000.0,21175.0,21175.0,21175.0,21175.0,2017,15340,,2,,05
1 05.227.98.153.40 2016,5423.0,KONTRAT.KARTOGRAFA-GIS ZERBITZUA.,0.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,2016,15340,,2,,05
