#Eko. azpikontzeptua,Deskribapena,Urtea,Programa,Departamentua,Hasierako aurr.,Igoerak,Atxekipenak,Behin bet aurr.,Oblig - ordain
62599,Bestelako lanabesak,2018,33320,08,5000.0,0.0,0.0,5000.0,1489.63
62599,Bestelako lanabesak,2018,92050,20,400.0,0.0,0.0,400.0,0.0
62601,Informazio-prozesuetarako ekipoak,2016,33210,18,0.0,0.0,0.0,0.0,0.0
62601,Informazio-prozesuetarako ekipoak,2016,92010,19,0.0,0.0,0.0,0.0,0.0
62601,Informazio-prozesuetarako ekipoak,2017,92010,19,0.0,7995.68,0.0,7995.68,7995.68
62601,Informazio-prozesuetarako ekipoak,2018,33210,21,10000.0,0.0,0.0,10000.0,2365.55
62601,Informazio-prozesuetarako ekipoak,2018,92010,19,95000.0,0.0,0.0,95000.0,69945.36
62701,Proiektu konplexuak,2017,33220,18,0.0,0.0,0.0,0.0,0.0
62701,Proiektu konplexuak,2018,33610,18,6000.0,0.0,0.0,6000.0,0.0
62702,Proiektu konplexuak,2016,33220,18,0.0,0.0,0.0,0.0,0.0
62702,Proiektu konplexuak,2017,33220,18,0.0,9000.0,0.0,9000.0,9000.0
62702,Proiektu konplexuak,2018,33220,18,8000.0,0.0,0.0,8000.0,0.0
62801,Funts bibliografikoak,2018,33210,21,42000.0,0.0,0.0,42000.0,33892.29
64201,Planeamendua,2016,15100,04,0.0,0.0,0.0,0.0,0.0
64201,Planeamendua,2016,17100,04,0.0,0.0,0.0,0.0,0.0
64201,Planeamendua,2017,13200,12,0.0,24200.0,0.0,24200.0,18000.0
64201,Planeamendua,2017,15100,04,0.0,32452.2,0.0,32452.2,0.0
64201,Planeamendua,2018,13200,12,0.0,10800.0,0.0,10800.0,0.0
64201,Planeamendua,2018,34220,04,0.0,50000.0,0.0,50000.0,0.0
64202,Planeamendua,2017,13300,12,0.0,24200.0,0.0,24200.0,0.0
64203,Planeamendua,2017,15310,05,0.0,44111.94,0.0,44111.94,40033.42
64204,Planeamendua,2016,17210,05,0.0,0.0,0.0,0.0,0.0
64204,Planeamendua,2017,17210,05,0.0,38482.28,0.0,38482.28,38482.27
64204,Planeamendua,2018,15110,04,50000.0,97700.0,0.0,147700.0,0.0
64205,Planeamendua,2015,17100,05,0.0,0.0,0.0,0.0,0.0
64206,Planeamendua,2018,13400,12,15000.0,0.0,0.0,15000.0,0.0
64207,Planeamendua,2014,17000,05,0.0,0.0,0.0,0.0,0.0
64208,Planeamendua,2016,17000,05,0.0,0.0,0.0,0.0,0.0
64208,Planeamendua,2017,17000,05,0.0,30830.4,0.0,30830.4,26859.39
64209,Planeamendua,2017,17000,05,0.0,7623.0,0.0,7623.0,7623.0
64301,"Ikerketa, azterketak eta proiektuak",2014,33220,08,0.0,6957.5,0.0,6957.5,0.0
64301,"Ikerketa, azterketak eta proiektuak",2017,15220,04,0.0,0.0,0.0,0.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2017,31100,05,0.0,17499.29,0.0,17499.29,12499.49
64301,"Ikerketa, azterketak eta proiektuak",2017,33220,18,0.0,18000.0,0.0,18000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2017,33720,04,0.0,299869.99,0.0,299869.99,77958.34
64301,"Ikerketa, azterketak eta proiektuak",2017,92050,20,0.0,16492.42,0.0,16492.42,5666.43
64301,"Ikerketa, azterketak eta proiektuak",2018,15110,04,40000.0,0.0,0.0,40000.0,24593.25
64301,"Ikerketa, azterketak eta proiektuak",2018,15220,04,10000.0,0.0,0.0,10000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2018,17200,05,40000.0,0.0,0.0,40000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2018,33720,06,15000.0,0.0,0.0,15000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2018,34210,04,0.0,80000.0,0.0,80000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2018,34220,04,30000.0,0.0,0.0,30000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2018,43100,04,34000.0,0.0,0.0,34000.0,0.0
64301,"Ikerketa, azterketak eta proiektuak",2018,49200,18,7000.0,0.0,0.0,7000.0,0.0
64302,"Ikerketa, azterketa eta proiektuak",2017,15220,04,0.0,10280.0,0.0,10280.0,5140.0
64302,"Ikerketa, azterketa eta proiektuak",2017,33220,18,0.0,9590.0,0.0,9590.0,0.0
64302,"Ikerketa, azterketa eta proiektuak",2018,15110,04,0.0,200000.0,0.0,200000.0,0.0
64302,"Ikerketa, azterketa eta proiektuak",2018,15220,04,30000.0,0.0,0.0,30000.0,0.0
64302,"Ikerketa, azterketa eta proiektuak",2018,34220,04,40000.0,0.0,0.0,40000.0,0.0
64302,"Ikerketa, azterketa eta proiektuak",2018,46300,18,47000.0,0.0,0.0,47000.0,0.0
64303,"Ikerketa, azterketa eta proiektuak",2017,15220,04,0.0,20570.0,0.0,20570.0,0.0
64303,"Ikerketa, azterketa eta proiektuak",2018,15220,04,25000.0,0.0,0.0,25000.0,0.0
64304,"Ikerketa, azterketa eta proiektuak",2016,31100,05,0.0,20789.09,0.0,20789.09,0.0
64400,Gastuak aplikazio informatikoetan,2018,92050,20,123750.0,0.0,0.0,123750.0,22509.89
73101,Erakunde autonomoei,2018,23190,11,20000.0,0.0,0.0,20000.0,0.0
73101,Erakunde autonomoei,2018,32610,11,21020.0,0.0,0.0,21020.0,0.0
73101,Erakunde autonomoei,2018,41400,05,29000.0,0.0,0.0,29000.0,0.0
73102,Erakunde autonomoei,2018,17210,05,15000.0,0.0,0.0,15000.0,0.0
83301,Pertsonalaren aurrerakinak,2018,92030,02,35000.0,0.0,0.0,35000.0,20782.0
85300,Sek.pub.tik kanpoko kotizazio ofizial gabe,2018,43900,03,0.0,1800.0,0.0,1800.0,0.0
93201,Tokiko sektore publikoaren barnean,2018,01100,03,47130.0,0.0,0.0,47130.0,35106.84
93301,Tokiko sektore publikotik kanpo,2017,01100,03,0.0,0.0,0.0,0.0,0.0
93301,Tokiko sektore publikotik kanpo,2018,01100,03,1940000.0,0.0,0.0,1940000.0,1451100.24
